clave_nombre,id,sku,nombre_comercial,molecula,forma,laboratorio,foto_url,total_grupo,lab_distintos
DICLOFENACO POTASICO 50 MG,39185,ME30174,DICLOFENACO POTASICO 50 mg X 20 TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/5/2/9/3/1/52931-large_default.webp,5,3
DIFEN,37938,ME29117/2,DIFEN X 10 TABLETAS RECUBIERTAS,Acetaminofen - Cafeina,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/2/1/1/0/1/21101-large_default.webp,2,1
DIFEN,37939,ME29117/3,DIFEN X 20 TABLETAS RECUBIERTAS,Acetaminofen - Cafeina,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/2/1/1/0/1/21101-large_default.webp,2,1
DIOSMINA 600 MG,37950,ME43969/4,DIOSMINA 600 mg X 30 COMPRIMIDOS RECUBIERTOS,Diosmina,COMPRIMIDOS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53053.jpg,6,2
DIOSMINA 600 MG,37951,ME43969/2,DIOSMINA 600 mg X 10 COMPRIMIDOS RECUBIERTOS,Diosmina,COMPRIMIDOS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50161.jpg,6,2
DIOSMINA 600 MG,37952,ME43969/3,DIOSMINA 600 mg X 15 COMPRIMIDOS RECUBIERTOS,Diosmina,COMPRIMIDOS,"LABORATORIOS VARGAS, S.A.",https://pccentro.net.ve/img/s/8/3/9/3/8/83938-large_default.webp,6,2
DIOSMINA 600 MG,37953,ME38177/3,DIOSMINA 600 mg X 28 TABLETAS RECUBIERTAS,Diosmina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29796.jpg,6,2
DIOSMINA 600 MG,37954,ME38177/2,DIOSMINA 600 mg X 14 TABLETAS RECUBIERTAS,Diosmina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97147.jpg,6,2
DIOSMINA 600 MG,37955,ME38177/4,DIOSMINA 600 mg X 30 TABLETAS RECUBIERTAS,Diosmina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/8/3/9/3/8/83938-large_default.webp,6,2
DIOSMINA - HESPERIDINA 450 MG - 50 MG,37956,ME36420,DIOSMINA - HESPERIDINA 450 mg - 50 mg X 30 TABLETAS RECUBIERTAS,Diosmina - Hesperidina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24807.jpg,3,1
DIOSMINA - HESPERIDINA 450 MG - 50 MG,38945,ME43348/3,DIOSMINA - HESPERIDINA 450 mg - 50 mg X 30 CAPSULAS BLANDAS,Hesperidina,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/8/5/8/3/1/85831-large_default.webp,3,1
DIOSMINA - HESPERIDINA 450 MG - 50 MG,38946,ME43348/2,DIOSMINA - HESPERIDINA 450 mg - 50 mg X 10 CAPSULAS BLANDAS,Hesperidina,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/8/5/8/3/1/85831-large_default.webp,3,1
DOBRACID 300 MG,37962,ME40299/3,DOBRACID 300 mg X 30 COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA,,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16483.jpg,2,1
DOBRACID 300 MG,37963,ME40299/2,DOBRACID 300 mg X 10 COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA,,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50498.jpg,2,1
DOL,37965,ME26655/3,DOL X 10 TABLETAS RECUBIERTAS,Acetaminofen - Cafeina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/2/1/1/0/1/21101-large_default.webp,3,1
DOL,37966,ME26655/4,DOL X 20 TABLETAS RECUBIERTAS,Acetaminofen - Cafeina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/2/1/1/0/1/21101-large_default.webp,3,1
DOL,37967,ME26655/2,DOL X 4 TABLETAS RECUBIERTAS,Acetaminofen - Cafeina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/2/1/1/0/1/21101-large_default.webp,3,1
DOLAK 10 MG,37968,ME27426/3,DOLAK 10 mg X 20 COMPRIMIDOS,,COMPRIMIDOS,"ESPECIALIDADES DOLLDER, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2586.jpg,2,1
DOLAK 10 MG,37969,ME27426/2,DOLAK 10 mg X 10 COMPRIMIDOS,,COMPRIMIDOS,"ESPECIALIDADES DOLLDER, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2349.jpg,2,1
DOMPERIDONA 10MG,37974,ME44581/2,Domperidona 10mg X 10 Tabletas,Domperidona,TABLETAS,"ANMOL HEALTHCARE LABORATORY PVT, LTD",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53481.jpg,3,1
DOMPERIDONA 10MG,37975,ME44581/3,Domperidona 10mg X 15 Tabletas,Domperidona,TABLETAS,"ANMOL HEALTHCARE LABORATORY PVT, LTD",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11636.jpg,3,1
DOMPERIDONA 10MG,37976,ME44581/4,Domperidona 10mg X 30 Tabletas,Domperidona,TABLETAS,"ANMOL HEALTHCARE LABORATORY PVT, LTD",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99579/99579.jpg,3,1
DORIXINA FLEX 125 MG - 5 MG,37981,ME32119/4,DORIXINA FLEX 125 mg - 5 mg X 20 COMPRIMIDOS RECUBIERTOS,Ciclobenzaprina - Clonixino Lisina,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50180.jpg,3,1
DORIXINA FLEX 125 MG - 5 MG,37982,ME32119/2,DORIXINA FLEX 125 mg - 5 mg X 5 COMPRIMIDOS RECUBIERTOS,Ciclobenzaprina - Clonixino Lisina,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29269.jpg,3,1
DORIXINA FLEX 125 MG - 5 MG,37983,ME32119/3,DORIXINA FLEX 125 mg - 5 mg X 10 COMPRIMIDOS RECUBIERTOS,Ciclobenzaprina - Clonixino Lisina,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4116.jpg,3,1
DOXICICLINA 100 MG,37984,ME43060,DOXICICLINA 100 mg X 10 CAPSULAS,Doxiciclina Hiclato,CAPSULAS,FLAMINGO PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27620.jpg,2,2
DOXICICLINA 100 MG,37985,ME20337,DOXICICLINA 100 mg X 10 CAPSULAS,Doxiciclina,CAPSULAS,"CALOX INTERNATIONAL, C.A.",,2,2
DUROVAL 50 MG,37988,ME32615/3,DUROVAL 50 mg X 2 TABLETAS RECUBIERTAS,,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22796.jpg,4,1
DUROVAL 50 MG,37989,ME32615/2,DUROVAL 50 mg X 1 TABLETAS RECUBIERTAS,,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2798.jpg,4,1
DUROVAL 50 MG,37990,ME32615/4,DUROVAL 50 mg X 3 TABLETAS RECUBIERTAS,,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2821.jpg,4,1
DUROVAL 50 MG,37991,ME32615/5,DUROVAL 50 mg X 10 TABLETAS RECUBIERTAS,,TABLETAS,"LABORATORIOS VALMOR, C.A.",,4,1
ENALAPRIL MALEATO 10 MG,38000,ME26688,ENALAPRIL MALEATO 10 mg X 20 COMPRIMIDOS RECUBIERTOS,Enalapril,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23682.jpg,2,2
ENALAPRIL MALEATO 10 MG,38003,ME34887,ENALAPRIL MALEATO 10 mg X 30 TABLETAS,,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26952.jpg,2,2
ENALAPRIL 20 MG,38004,ME26416/2,ENALAPRIL 20 mg X 20 TABLETAS,Enalapril,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7965.jpg,2,1
ENALAPRIL 20 MG,38005,ME26416/3,ENALAPRIL 20 mg X 30 TABLETAS,Enalapril,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99636.jpg,2,1
ENALAPRIL MALEATO 20 MG,38006,ME34824,ENALAPRIL MALEATO 20 mg X 30 TABLETAS,Enalapril,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13265.jpg,2,2
ENALAPRIL MALEATO 20 MG,39200,ME27590,ENALAPRIL MALEATO 20 mg X 30 TABLETAS,Enalapril,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98889.jpg,2,2
ESCITALOPRAM 10 MG,38015,ME40959/4,ESCITALOPRAM 10 mg X 56 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22243.jpg,6,3
ESCITALOPRAM 10 MG,38016,ME40959/2,ESCITALOPRAM 10 mg X 14 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23490.jpg,6,3
ESCITALOPRAM 10 MG,38017,ME40959/3,ESCITALOPRAM 10 mg X 30 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25666.jpg,6,3
ESCITALOPRAM 10 MG,38021,ME38504/3,ESCITALOPRAM 10 mg X 30 TABLETAS RECUBIERTAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50532.jpg,6,3
ESCITALOPRAM 10 MG,38022,ME38504/2,ESCITALOPRAM 10 mg X 28 TABLETAS RECUBIERTAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22208.jpg,6,3
ESCITALOPRAM 10 MG,38026,ME43163,ESCITALOPRAM 10 mg X 28 TABLETAS RECUBIERTAS,Escitalopram,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://pccentro.net.ve/img/s/7/2/4/9/3/72493-large_default.webp,6,3
ESCITALOPRAM 20 MG,38018,ME40960/3,ESCITALOPRAM 20 mg X 30 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://pccentro.net.ve/img/s/2/4/7/2/5/24725-large_default.webp,4,2
ESCITALOPRAM 20 MG,38019,ME40960/2,ESCITALOPRAM 20 mg X 28 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53635.jpg,4,2
ESCITALOPRAM 20 MG,38023,ME41771/3,ESCITALOPRAM 20 mg X 30 TABLETAS RECUBIERTAS,Escitalopram,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50533.jpg,4,2
ESCITALOPRAM 20 MG,38024,ME41771/2,ESCITALOPRAM 20 mg X 14 TABLETAS RECUBIERTAS,Escitalopram,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29792.jpg,4,2
ESOMEPRAZOL 40MG,38029,ME35847/2,ESOMEPRAZOL 40mg X 10 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53297.jpg,4,1
ESOMEPRAZOL 40MG,38030,ME35847/5,ESOMEPRAZOL 40mg X 20 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52764.jpg,4,1
ESOMEPRAZOL 40MG,38031,ME35847/4,ESOMEPRAZOL 40mg X 16 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52333.jpg,4,1
ESOMEPRAZOL 40MG,38032,ME35847/3,ESOMEPRAZOL 40mg X 14 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24174.jpg,4,1
ESOMEPRAZOL 20 MG,38033,ME37458/2,ESOMEPRAZOL 20 mg X 16 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA,Esomeprazol Magnesico,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52348.jpg,5,2
ESOMEPRAZOL 20 MG,38034,ME37458/3,ESOMEPRAZOL 20 mg X 28 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA,Esomeprazol Magnesico,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52332.jpg,5,2
ESOMEPRAZOL 20 MG,38035,ME38579,ESOMEPRAZOL 20 mg X 20 TABLETAS CON CUBIERTA ENTERICA,,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52580.jpg,5,2
ESOMEPRAZOL 20 MG,38036,ME35130/3,ESOMEPRAZOL 20 mg X 20 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96831.jpg,5,2
ESOMEPRAZOL 20 MG,38037,ME35130/2,ESOMEPRAZOL 20 mg X 14 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24141.jpg,5,2
ESOZ 20 MG,38038,ME35407/3,ESOZ 20 mg X 14 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98439/98439.jpg,3,1
ESOZ 20 MG,38039,ME35407/4,ESOZ 20 mg X 28 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98438/98438.jpg,3,1
ESOZ 20 MG,38040,ME35407/2,ESOZ 20 mg X 7 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18359.jpg,3,1
ESOZ 40 MG,38041,ME34984/3,ESOZ 40 mg X 14 TABLETAS RECUBIERTAS DE LIBERACION RETARDADA,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97637/97637.jpg,3,1
ESOZ 40 MG,38042,ME34984/4,ESOZ 40 mg X 28 TABLETAS RECUBIERTAS DE LIBERACION RETARDADA,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97588/97588.jpg,3,1
ESOZ 40 MG,38043,ME34984/2,ESOZ 40 mg X 7 TABLETAS RECUBIERTAS DE LIBERACION RETARDADA,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18360.jpg,3,1
ESPIRONOLACTONA 25 MG,38045,ME33352/2,ESPIRONOLACTONA 25 mg X 10 TABLETAS,Espironolactona,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50567.jpg,3,1
ESPIRONOLACTONA 25 MG,38046,ME33352/4,ESPIRONOLACTONA 25 mg X 30 TABLETAS,Espironolactona,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51325.jpg,3,1
ESPIRONOLACTONA 25 MG,38047,ME33352/3,ESPIRONOLACTONA 25 mg X 20 TABLETAS,Espironolactona,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5474.jpg,3,1
EUSILEN 4 MG,38056,ME23115/3,EUSILEN 4 mg X 15 COMPRIMIDOS,Tiocolchicosido,COMPRIMIDOS,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97144.jpg,2,1
EUSILEN 4 MG,38057,ME23115/2,EUSILEN 4 mg X 8 COMPRIMIDOS,Tiocolchicosido,COMPRIMIDOS,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8831.jpg,2,1
FENITOINA SODICA 250 MG / 5 ML,38073,HO35889/3,FENITOINA SODICA 250 mg / 5 mL X 30 AMPOLLAS,Fenitoina,INYECTABLE,"LABORATORIO BIOSANO, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53246.jpg,2,1
FENITOINA SODICA 250 MG / 5 ML,38074,HO35889/2,FENITOINA SODICA 250 mg / 5 mL X 10 AMPOLLAS,Fenitoina,INYECTABLE,"LABORATORIO BIOSANO, S.A.",https://pccentro.net.ve/img/s/7/2/5/4/7/72547-large_default.webp,2,1
FERGANIC 40 MG,38075,ME27405/2,FERGANIC 40 mg X 14 CAPSULAS,,CAPSULAS,MEGALABS S.A.,,3,1
FERGANIC 40 MG,38076,ME27405/3,FERGANIC 40 mg X 24 CAPSULAS,,CAPSULAS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8790.jpg,3,1
FERGANIC 40 MG,38077,ME27405/4,FERGANIC 40 mg X 30 CAPSULAS,,CAPSULAS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53159.jpg,3,1
FERGANIC FOLIC 40 MG - 360 MCG / 15 ML,38079,ME33240/3,FERGANIC FOLIC 40 mg - 360 mcg / 15 mL X 20 JARABE,Folico Acido,JARABE,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52465.jpg,3,1
FERGANIC FOLIC 40 MG - 360 MCG / 15 ML,38080,ME33240/2,FERGANIC FOLIC 40 mg - 360 mcg / 15 mL X 1 JARABE,Folico Acido,JARABE,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3970.jpg,3,1
FERGANIC FOLIC 40 MG - 360 MCG / 15 ML,38081,ME33240/4,FERGANIC FOLIC 40 mg - 360 mcg / 15 mL X 30 JARABE,Folico Acido,JARABE,MEGALABS S.A.,https://pccentro.net.ve/img/s/7/5/7/3/4/75734-large_default.webp,3,1
FESTAL (PANCREATINA DE ORIGEN PORCINO),38086,ME1319/2,FESTAL (PANCREATINA DE ORIGEN PORCINO) X 10 GRAGEAS,,GRAGEAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90997.jpg,2,1
FESTAL (PANCREATINA DE ORIGEN PORCINO),38087,ME1319/3,FESTAL (PANCREATINA DE ORIGEN PORCINO) X 20 GRAGEAS,,GRAGEAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1515.jpg,2,1
FITEX 20 MG,38095,ME38634/2,FITEX 20 mg X 1 TABLETAS,Tadalafilo,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99114.jpg,2,1
FITEX 20 MG,38096,ME38634/3,FITEX 20 mg X 2 TABLETAS,Tadalafilo,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99115.jpg,2,1
FITEX 5 MG,38097,ME39597/2,FITEX 5 mg X 10 TABLETAS,Tadalafilo,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20284.jpg,2,1
FITEX 5 MG,38098,ME39597/3,FITEX 5 mg X 30 TABLETAS,Tadalafilo,TABLETAS,LABORATORIOS FARMA S.A.,https://pccentro.net.ve/img/s/2/2/8/1/2/22812-large_default.webp,2,1
FLAVOXATO 200 MG,38101,ME40011/2,FLAVOXATO 200 mG X 10 COMPRIMIDOS RECUBIERTOS,Flavoxato,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99485.jpg,3,2
FLAVOXATO 200 MG,38102,ME40011/3,FLAVOXATO 200 mG X 20 COMPRIMIDOS RECUBIERTOS,Flavoxato,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/9/6/2/2/4/96224-large_default.webp,3,2
FLAVOXATO 200 MG,38103,ME44088,FLAVOXATO 200 mg X 30 TABLETAS RECUBIERTAS,Flavoxato,TABLETAS,"JIANGXI SYNERGY PHARMACEUTICAL CO., LTD",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23673.jpg,3,2
FLUCONAZOL 150 MG,38114,ME27527,FLUCONAZOL 150 mg X 2 CAPSULAS,Fluconazol,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9668.jpg,7,6
FLUCONAZOL 150 MG,38115,ME43733,FLUCONAZOL 150 mg X 2 CAPSULAS,Fluconazol - Gelatina,CAPSULAS,"JIANGXI SYNERGY PHARMACEUTICAL CO., LTD",,7,6
FLUCONAZOL 150 MG,38116,ME28339,FLUCONAZOL 150 mg X 2 CAPSULAS,Fluconazol,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4546.jpg,7,6
FLUCONAZOL 150 MG,38117,ME34692,FLUCONAZOL 150 mg X 2 CAPSULAS,Fluconazol,CAPSULAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8645.jpg,7,6
FLUCONAZOL 150 MG,38120,ME42709/2,FLUCONAZOL 150 mg X 2 TABLETAS,Fluconazol,TABLETAS,MASCOT HEALTH SERIES PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23767.jpg,7,6
FLUCONAZOL 150 MG,38121,ME42709/3,FLUCONAZOL 150 mg X 4 TABLETAS,Fluconazol,TABLETAS,MASCOT HEALTH SERIES PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52581.jpg,7,6
FLUCONAZOL 150 MG,39223,ME28575,FLUCONAZOL 150 mg X 2 CAPSULAS,Fluconazol,CAPSULAS,"LABORATORIOS KIMICEG, C.A.",,7,6
FLUDIL 10 MG,38122,ME28326/2,FLUDIL 10 mg X 20 TABLETAS,Flunarizina,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1790.jpg,2,1
FLUDIL 10 MG,38123,ME28326/3,FLUDIL 10 mg X 40 TABLETAS,Flunarizina,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95624.jpg,2,1
FLUOXETINA 20 MG,38126,ME31214,FLUOXETINA 20 mg X 14 CAPSULAS,,CAPSULAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29459.jpg,4,4
FLUOXETINA 20 MG,38127,ME28981,FLUOXETINA 20 mg X 14 CAPSULAS,Fluoxetina,CAPSULAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3221.jpg,4,4
FLUOXETINA 20 MG,38128,ME28948,FLUOXETINA 20 mg X 28 CAPSULAS,Fluoxetina,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50927.jpg,4,4
FLUOXETINA 20 MG,38129,ME43528,FLUOXETINA 20 mg X 30 TABLETAS RECUBIERTAS,Fluoxetina,TABLETAS,ANG LIFESCIENCES INDIA LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21365.jpg,4,4
FUROSEMIDA 20 MG,38140,ME33438/2,FUROSEMIDA 20 mg X 12 TABLETAS,Furosemida,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5054.jpg,2,1
FUROSEMIDA 20 MG,38141,ME33438/3,FUROSEMIDA 20 mg X 24 TABLETAS,Furosemida,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54373.jpg,2,1
FUROSEMIDA 40 MG,38142,ME23618,FUROSEMIDA 40 mg X 12 COMPRIMIDOS,Furosemida,COMPRIMIDOS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23177.jpg,4,3
FUROSEMIDA 40 MG,38143,ME33388/2,FUROSEMIDA 40 mg X 12 TABLETAS,Furosemida,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51326.jpg,4,3
FUROSEMIDA 40 MG,38144,ME33388/3,FUROSEMIDA 40 mg X 24 TABLETAS,Furosemida,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5296.jpg,4,3
FUROSEMIDA 40 MG,38145,ME21300,FUROSEMIDA 40 mg X 24 TABLETAS,Furosemida,TABLETAS,"PRODUCTOS FARMACEUTICOS PARA EL VIVIR VIVIENDO, C.A. (PROFARMACOS, C.A.)",https://pccentro.net.ve/img/s/3/0/8/1/2/30812-large_default.webp,4,3
