clave_mf,id,sku,nombre_comercial,molecula,forma,laboratorio,foto_url,total_grupo
FOLICO ACIDO ||| INYECTABLE,37350,HO3187/3,ACIDO FOLICO 10 mg / mL X 10 AMPOLLAS,Folico Acido,INYECTABLE,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22846.jpg,3
FOLICO ACIDO ||| INYECTABLE,37351,HO3187/2,ACIDO FOLICO 10 mg / mL X 3 AMPOLLAS,Folico Acido,INYECTABLE,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20.jpg,3
FOLICO ACIDO ||| INYECTABLE,37352,HO3187/4,ACIDO FOLICO 10 mg / mL X 20 AMPOLLAS,Folico Acido,INYECTABLE,MEGALABS S.A.,https://pccentro.net.ve/img/s/7/7/6/9/5/77695-large_default.webp,3
FOLICO ACIDO ||| SOLUCION ORAL,37358,ME4631,ACIDO FOLICO 10 mg / mL SOLUCION ORAL,Folico Acido,SOLUCION ORAL,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25.jpg,5
FOLICO ACIDO ||| SOLUCION ORAL,37373,ME27414,AFOKLIN 10 mg / mL SOLUCION ORAL,Folico Acido,SOLUCION ORAL,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/779.jpg,5
FOLICO ACIDO ||| SOLUCION ORAL,39020,ME33987,ACIDO FOLICO 10 mg / mL SOLUCION ORAL,Folico Acido,SOLUCION ORAL,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/7/6/7/7/5/76775-large_default.webp,5
FOLICO ACIDO ||| SOLUCION ORAL,39023,ME31178,ACIDO FOLICO 10 mg / mL SOLUCION ORAL,Folico Acido,SOLUCION ORAL,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/7/6/7/7/5/76775-large_default.webp,5
FOLICO ACIDO ||| SOLUCION ORAL,39319,ME42092,NONAFOL 10 mg / mL X 10 SOLUCION ORAL,Folico Acido,SOLUCION ORAL,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18358.jpg,5
ACIDO FUSIDICO HEMIHIDRATO ||| CREMA,37361,ME37466,FUCIDIN H 20 mg - 10 mg/g CREMA.,Acido Fusidico Hemihidrato,CREMA,"LEO LABORATORIES LTD, IRLANDA",,2
ACIDO FUSIDICO HEMIHIDRATO ||| CREMA,39595,ME44362,TOPISEPT 2 % CREMA TÓPICA ,Acido Fusidico Hemihidrato,CREMA,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/7/4/9/4/3/74943-large_default.webp,2
VALPROICO ACIDO ||| TABLETAS,37363,ME23174/2,VALPRON 500 mg X 10 TABLETAS,Valproico Acido,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51480.jpg,3
VALPROICO ACIDO ||| TABLETAS,37364,ME23174/3,VALPRON 500 mg X 30 TABLETAS,Valproico Acido,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5235.jpg,3
VALPROICO ACIDO ||| TABLETAS,37365,ME23174/4,VALPRON 500 mg X 60 TABLETAS,Valproico Acido,TABLETAS,LABORATORIOS FARMA S.A.,https://pccentro.net.ve/img/s/7/1/6/1/7/71617-large_default.webp,3
DICLOFENACO ||| TABLETAS,37370,ME36828/2,AFLAMAX 50 mg X 10 TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19583.jpg,10
DICLOFENACO ||| TABLETAS,37371,ME36828/3,AFLAMAX 50 mg X 20 TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92341.jpg,10
DICLOFENACO ||| TABLETAS,37923,ME36464,DICLODEX 50 mg X 20 TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90913.jpg,10
DICLOFENACO ||| TABLETAS,37929,ME43045/2,DICLOFENACO POTASICO 50 mg X 10 TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"JIANGXI XIER KANGTAI PHARMACEUTICAL CO., LTD",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54424.jpg,10
DICLOFENACO ||| TABLETAS,37930,ME43045/4,DICLOFENACO POTASICO 50 mg X 30 TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"JIANGXI XIER KANGTAI PHARMACEUTICAL CO., LTD",https://pccentro.net.ve/img/s/5/2/9/3/1/52931-large_default.webp,10
DICLOFENACO ||| TABLETAS,37931,ME43045/3,DICLOFENACO POTASICO 50 mg X 20 TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"JIANGXI XIER KANGTAI PHARMACEUTICAL CO., LTD",https://pccentro.net.ve/img/s/5/2/9/3/1/52931-large_default.webp,10
DICLOFENACO ||| TABLETAS,37933,ME29516,DICLOFENAC SODICO 50 mg TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/5/2/9/3/1/52931-large_default.webp,10
DICLOFENACO ||| TABLETAS,39183,ME36983/2,DICLOFENAC POTASICO 50 mg X 10 TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8409.jpg,10
DICLOFENACO ||| TABLETAS,39184,ME36983/3,DICLOFENAC POTASICO 50 mg X 30 TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13815.jpg,10
DICLOFENACO ||| TABLETAS,39185,ME30174,DICLOFENACO POTASICO 50 mg X 20 TABLETAS RECUBIERTAS,Diclofenaco,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/5/2/9/3/1/52931-large_default.webp,10
DESLORATADINA - MONTELUKAST ||| TABLETAS,37376,ME43879,"AIRCOF PLUS 5 mg - 2,5 mg X 30 TABLETAS MASTICABLES",Desloratadina - Montelukast,TABLETAS,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53225.jpg,5
DESLORATADINA - MONTELUKAST ||| TABLETAS,37896,ME43543,MONTELUKAST - DESLORATADINA 10 mg - 5 mg X 10 TABLETAS RECUBIERTAS,Desloratadina - Montelukast,TABLETAS,SG HEALTHCARE PVT. LTD.,https://pccentro.net.ve/img/s/7/2/5/2/6/72526-large_default.webp,5
DESLORATADINA - MONTELUKAST ||| TABLETAS,39476,ME39603/3,DESLER M 5 mg - 10 mg X 30 TABLETAS RECUBIERTAS,Desloratadina - Montelukast,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96524/96524.jpg,5
DESLORATADINA - MONTELUKAST ||| TABLETAS,39477,ME39603/2,DESLER M 5 mg - 10 mg X 10 TABLETAS RECUBIERTAS,Desloratadina - Montelukast,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18361.jpg,5
DESLORATADINA - MONTELUKAST ||| TABLETAS,39545,ME43010,DESLORATADINA - MONTELUKAST 5 mg - 10 mg X 30 TABLETAS RECUBIERTAS,Desloratadina - Montelukast,TABLETAS,MASCOT HEALTH SERIES PVT. LTD.,https://pccentro.net.ve/img/s/7/2/5/2/6/72526-large_default.webp,5
MONTELUKAST ||| TABLETAS,37377,ME43889,AIRCOF 10 mg X 30 TABLETAS MASTICABLES,Montelukast,TABLETAS,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53060.jpg,16
MONTELUKAST ||| TABLETAS,37379,ME33783/3,AIRON 10 mg X 30 TABLETAS RECUBIERTAS,Montelukast,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5930.jpg,16
MONTELUKAST ||| TABLETAS,37380,ME33783/2,AIRON 10 mg X 10 TABLETAS RECUBIERTAS,Montelukast,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/7/5/8/6/9/75869-large_default.webp,16
MONTELUKAST ||| TABLETAS,38504,ME33690/2,MONTELUKAST 10 mg X 10 TABLETAS RECUBIERTAS,Montelukast,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18804.jpg,16
MONTELUKAST ||| TABLETAS,38505,ME33690/3,MONTELUKAST 10 mg X 30 TABLETAS RECUBIERTAS,Montelukast,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27584.jpg,16
MONTELUKAST ||| TABLETAS,38506,ME35286,MONTELUKAST 5 mg X 30 TABLETAS MASTICABLES,Montelukast,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92814.jpg,16
MONTELUKAST ||| TABLETAS,38512,ME35105,MONUKAST 5 mg X 30 TABLETAS MASTICABLES,Montelukast,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50733.jpg,16
MONTELUKAST ||| TABLETAS,39027,ME33777/2,AIRON 5 mg X 10 TABLETAS MASTICABLES,Montelukast,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/5/8/2/0/8/58208-large_default.webp,16
MONTELUKAST ||| TABLETAS,39028,ME33777/3,AIRON 5 mg X 30 TABLETAS MASTICABLES,Montelukast,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5931.jpg,16
MONTELUKAST ||| TABLETAS,39228,ME43741,GEMKAST 10 mg X 30 TABLETAS RECUBIERTAS,Montelukast,TABLETAS,"GEMA LABS, C.A.",https://pccentro.net.ve/img/s/7/5/8/6/9/75869-large_default.webp,16
MONTELUKAST ||| TABLETAS,39229,ME43742/2,GEMKAST 4 mg X 10 TABLETAS MASTICABLES,Montelukast,TABLETAS,"GEMA LABS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53002.jpg,16
MONTELUKAST ||| TABLETAS,39230,ME43742/3,GEMKAST 4 mg X 30 TABLETAS MASTICABLES,Montelukast,TABLETAS,"GEMA LABS, C.A.",https://pccentro.net.ve/img/s/5/6/7/8/9/56789-large_default.webp,16
MONTELUKAST ||| TABLETAS,39231,ME43743/3,GEMKAST 5 mg X 30 TABLETAS MASTICABLES,Montelukast,TABLETAS,"GEMA LABS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53004.jpg,16
MONTELUKAST ||| TABLETAS,39232,ME43743/2,GEMKAST 5 mg X 10 TABLETAS MASTICABLES,Montelukast,TABLETAS,"GEMA LABS, C.A.",https://pccentro.net.ve/img/s/5/8/2/0/8/58208-large_default.webp,16
MONTELUKAST ||| TABLETAS,39309,ME37063,MONTELUKAST 10 mg X 10 TABLETAS RECUBIERTAS,Montelukast,TABLETAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/7/5/8/6/9/75869-large_default.webp,16
MONTELUKAST ||| TABLETAS,39310,ME42894,MONTELUKAST 5 mg X 30 TABLETAS MASTICABLES,Montelukast,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/5/8/2/0/8/58208-large_default.webp,16
ALBENDAZOL ||| TABLETAS,37381,ME43288,ALBENDAZOL 400 mg X 10 TABLETAS MASTICABLES,Albendazol,TABLETAS,CORAL LABORATORIES LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52550.jpg,9
ALBENDAZOL ||| TABLETAS,37385,ME34122/2,ALBENDAZOL 200 mg X 2 TABLETAS,Albendazol,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17968.jpg,9
ALBENDAZOL ||| TABLETAS,37386,ME34122/3,ALBENDAZOL 200 mg X 6 TABLETAS,Albendazol,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20302.jpg,9
ALBENDAZOL ||| TABLETAS,37387,ME35827,ALBENDAZOL 200 mg X 6 TABLETAS MASTICABLES,Albendazol,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94917.jpg,9
ALBENDAZOL ||| TABLETAS,37389,ME27447/2,ALBICAR 200 mg X 2 TABLETAS,Albendazol,TABLETAS,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9807.jpg,9
ALBENDAZOL ||| TABLETAS,37390,ME27447/3,ALBICAR 200 mg X 6 TABLETAS,Albendazol,TABLETAS,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9782.jpg,9
ALBENDAZOL ||| TABLETAS,39029,ME39048/2,ALBENDAZOL 200 mg X 2 TABLETAS MASTICABLES SABOR A BANANA,Albendazol,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/1/8/1/8/6/18186-large_default.webp,9
ALBENDAZOL ||| TABLETAS,39030,ME39048/3,ALBENDAZOL 200 mg X 6 TABLETAS MASTICABLES SABOR A BANANA,Albendazol,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/1/8/1/8/6/18186-large_default.webp,9
ALBENDAZOL ||| TABLETAS,39420,ME35027,ALBENDAZOL 200 mg TABLETAS RECUBIERTAS MASTICABLES,Albendazol,TABLETAS,"BIOTECH LABORATORIOS, C.A.",https://pccentro.net.ve/img/s/1/8/1/8/6/18186-large_default.webp,9
ALBENDAZOL ||| SUSPENSION ORAL,37382,ME27081,ALBENDAZOL 400 mg / 10 mL SUSPENSION,Albendazol,SUSPENSION ORAL,"LABORATORIO COFASA, S.A.",,2
ALBENDAZOL ||| SUSPENSION ORAL,37388,ME28826,ALBICAR 400 mg / 10 mL SUSPENSION,Albendazol,SUSPENSION ORAL,"LABORATORIOS ELMOR, S.A.",,2
ALBENDAZOL ||| COMPRIMIDOS,37383,ME40605/2,ALBENDAZOL 200 mg X 2 COMPRIMIDOS,Albendazol,COMPRIMIDOS,"SM PHARMA, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9575.jpg,3
ALBENDAZOL ||| COMPRIMIDOS,37384,ME40605/3,ALBENDAZOL 200 mg X 6 COMPRIMIDOS,Albendazol,COMPRIMIDOS,"SM PHARMA, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1526.jpg,3
ALBENDAZOL ||| COMPRIMIDOS,38186,ME25273,HELAL 200 mg X 2 COMPRIMIDOS,Albendazol,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6546.jpg,3
AZELASTINA ||| SOLUCION OFTALMICA,37393,ME33876,"ALERGOT 0,05 % SOLUCION OFTALMICA",Azelastina,SOLUCION OFTALMICA,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/7/5/5/3/8/75538-large_default.webp,2
AZELASTINA ||| SOLUCION OFTALMICA,39447,ME32168,"BRIXIA 0,0 5% SOLUCION OFTALMICA",Azelastina,SOLUCION OFTALMICA,LABORATORIOS POEN S.A.U.,https://pccentro.net.ve/img/s/7/5/5/3/8/75538-large_default.webp,2
BRIMONIDINA ||| SOLUCION OFTALMICA,37394,ME35409,"ALFADYN 0,2 % SOLUCION OFTALMICA",Brimonidina,SOLUCION OFTALMICA,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/7/5/4/9/5/75495-large_default.webp,2
BRIMONIDINA ||| SOLUCION OFTALMICA,39446,ME40814,"BRIMOPRESS 0,2 % SOLUCION OFTALMICA",Brimonidina,SOLUCION OFTALMICA,LABORATORIOS POEN S.A.U.,https://pccentro.net.ve/img/s/7/5/4/9/5/75495-large_default.webp,2
ACETAMINOFEN - CLORFENAMINA ||| SOLUCION ORAL,37399,ME43815,"ALIVET 100 mg - 0,42 mg / mL X 10 SOLUCIÓN ORAL",Acetaminofen - Clorfenamina,SOLUCION ORAL,"LABORATORIOS LETI, S.A.V.",,3
ACETAMINOFEN - CLORFENAMINA ||| SOLUCION ORAL,39148,ME44238/2,CLORACE 500 mg – 4 mg X 10 GRANULOS PARA SOLUCIÓN ORAL SABOR A LIMÓN,Acetaminofen - Clorfenamina,SOLUCION ORAL,"LABORATORIO COFASA, S.A.",,3
ACETAMINOFEN - CLORFENAMINA ||| SOLUCION ORAL,39149,ME44238/3,CLORACE 500 mg – 4 mg X 20 GRANULOS PARA SOLUCIÓN ORAL SABOR A LIMÓN,Acetaminofen - Clorfenamina,SOLUCION ORAL,"LABORATORIO COFASA, S.A.",,3
ALOPURINOL ||| TABLETAS,37400,ME44004,ALOPURINOL 100 mg X 30 TABLETAS,Alopurinol,TABLETAS,ANG LIFESCIENCES INDIA LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21363.jpg,2
ALOPURINOL ||| TABLETAS,37412,ME16002,ALURON 100 mg X 30 TABLETAS,Alopurinol,TABLETAS,C.A. PRODUCTOS RONAVA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/119.jpg,2
ALPRAZOLAM ||| TABLETAS,37401,ME33170,"ALPRAM 0,5 mg X 30 TABLETAS",Alprazolam,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5177.jpg,6
ALPRAZOLAM ||| TABLETAS,37402,ME33214,ALPRAM 1 mg X 30 TABLETAS,Alprazolam,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5184.jpg,6
ALPRAZOLAM ||| TABLETAS,37403,ME33171,ALPRAM 2 mg X 30 TABLETAS,Alprazolam,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5185.jpg,6
ALPRAZOLAM ||| TABLETAS,37404,ME28860,"ALPRAZOLAM 0,5 mg X 30 TABLETAS",Alprazolam,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10378.jpg,6
ALPRAZOLAM ||| TABLETAS,37405,ME28861,ALPRAZOLAM 1 mg X 30 TABLETAS,Alprazolam,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10377.jpg,6
ALPRAZOLAM ||| TABLETAS,37406,ME39231,ALPRAZOLAM 2 mg X 30 TABLETAS,Alprazolam,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97351.jpg,6
VALSARTAN ||| CAPSULAS,37407,ME33085/2,ALSART 160 mg X 10 CAPSULAS,Valsartan,CAPSULAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20787.jpg,14
VALSARTAN ||| CAPSULAS,37408,ME33085/3,ALSART 160 mg X 30 CAPSULAS,Valsartan,CAPSULAS,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/5/4/4/8/8/54488-large_default.webp,14
VALSARTAN ||| CAPSULAS,37409,ME33084/2,ALSART 80 mg X 10 CAPSULAS,Valsartan,CAPSULAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20332.jpg,14
VALSARTAN ||| CAPSULAS,37410,ME33084/3,ALSART 80 mg X 30 CAPSULAS,Valsartan,CAPSULAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20333.jpg,14
VALSARTAN ||| CAPSULAS,38916,ME31624/3,VALSARTAN 160 mg X 14 CAPSULAS,Valsartan,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/5/4/4/8/8/54488-large_default.webp,14
VALSARTAN ||| CAPSULAS,38917,ME31624/2,VALSARTAN 160 mg X 7 CAPSULAS,Valsartan,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2620.jpg,14
VALSARTAN ||| CAPSULAS,38920,ME31623/2,VALSARTAN 80 mg X 14 CAPSULAS,Valsartan,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22949.jpg,14
VALSARTAN ||| CAPSULAS,38921,ME31623/3,VALSARTAN 80 mg X 30 CAPSULAS,Valsartan,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99610.jpg,14
VALSARTAN ||| CAPSULAS,38932,ME37644/2,VALSARTAN 80 mg X 14 CAPSULAS,Valsartan,CAPSULAS,"SM PHARMA, C.A.",https://pccentro.net.ve/img/s/7/4/7/5/8/74758-large_default.webp,14
VALSARTAN ||| CAPSULAS,38933,ME37644/3,VALSARTAN 80 mg X 30 CAPSULAS,Valsartan,CAPSULAS,"SM PHARMA, C.A.",https://pccentro.net.ve/img/s/7/4/7/5/8/74758-large_default.webp,14
VALSARTAN ||| CAPSULAS,39115,ME41912,BRASARTAN 80 mg X 30 CAPSULAS,Valsartan,CAPSULAS,LABORATORIOS FARMA S.A.,https://pccentro.net.ve/img/s/7/4/7/5/8/74758-large_default.webp,14
VALSARTAN ||| CAPSULAS,39400,ME42451,VALSARTAN 160 mg X 20 CAPSULAS,Valsartan,CAPSULAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/5/4/4/8/8/54488-large_default.webp,14
VALSARTAN ||| CAPSULAS,39402,ME38569,VALSARTAN 160 mg CAPSULAS,Valsartan,CAPSULAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/5/4/4/8/8/54488-large_default.webp,14
VALSARTAN ||| CAPSULAS,39404,ME38568,VALSARTAN 80 mg CAPSULAS,Valsartan,CAPSULAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/7/4/7/5/8/74758-large_default.webp,14
ACETILSALICILICO ACIDO ||| COMPRIMIDOS,37413,ME44324,AMANIRIS 81 mg X 30 COMPRIMIDOS CON CUBIERTA ENTERICA,Acetilsalicilico Acido,COMPRIMIDOS,INTECH HEALTHCARE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29745.jpg,2
ACETILSALICILICO ACIDO ||| COMPRIMIDOS,39017,ME37056,ACIDO ACETIL SALICILICO 81 mg X 30 COMPRIMIDOS ENTERICOS,Acetilsalicilico Acido,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/8/1/3/7/8/81378-large_default.webp,2
AMBROXOL ||| JARABE,37414,ME28493,AMBROXOL CLORHIDRATO 30 mg / 5 mL JARABE,Ambroxol,JARABE,"LABORATORIO LA SANTE, C.A.",https://pccentro.net.ve/img/s/7/4/8/1/5/74815-large_default.webp,5
AMBROXOL ||| JARABE,38502,ME28425,MISULVAN 30 mg / 5 mL JARABE,Ambroxol,JARABE,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7179.jpg,5
AMBROXOL ||| JARABE,38522,ME43440,MUCOXOL 30 mg / 5 mL JARABE,Ambroxol,JARABE,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30075.jpg,5
AMBROXOL ||| JARABE,39072,ME28426,ARBIXIL 15 mg - 10 mcg / 5 mL JARABE,Ambroxol,JARABE,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/1/8/2/1/8/18218-large_default.webp,5
AMBROXOL ||| JARABE,39073,ME28401,"ARBIXIL 7,5 mg - 5 mcg / 5 mL JARABE",Ambroxol,JARABE,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/1/8/1/9/8/18198-large_default.webp,5
AMBROXOL ||| SOLUCION ORAL,37415,ME29182,CLORHIDRATO DE AMBROXOL 15mg /5mL.SOLUCION ORAL,Ambroxol,SOLUCION ORAL,MEGALABS S.A.,,9
AMBROXOL ||| SOLUCION ORAL,37416,ME29181,CLORHIDRATO DE AMBROXOL 30mg/5mL SOLUCION ORAL,Ambroxol,SOLUCION ORAL,"LABORATORIOS KIMICEG, C.A.",,9
AMBROXOL ||| SOLUCION ORAL,37777,ME31537,"AMBROXOL-CLENBUTEROL 7,5 mg-0,005 mg/5 mL SOLUCION ORAL",Ambroxol,SOLUCION ORAL,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/2/3/7/9/3/23793-large_default.webp,9
AMBROXOL ||| SOLUCION ORAL,37778,ME31538,"AMBROXOL-CLENBUTEROL 15mg - 0,01mg/5 mL SOLUION ORAL",Ambroxol,SOLUCION ORAL,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/2/3/7/9/3/23793-large_default.webp,9
AMBROXOL ||| SOLUCION ORAL,38107,ME38680,FLENOX 15 mg / 5 mL SOLUCION ORAL,Ambroxol,SOLUCION ORAL,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50900.jpg,9
AMBROXOL ||| SOLUCION ORAL,38521,ME40502,MUCOMAX 15 mg / 5 mL SOLUCION ORAL USO PEDIATRICO,Ambroxol,SOLUCION ORAL,"LABORATORIOS KIMICEG, C.A.",,9
AMBROXOL ||| SOLUCION ORAL,39074,ME31091,"ARBIXIL 7,5 mg - 5 mcg / mL SOLUCION ORAL",Ambroxol,SOLUCION ORAL,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3798.jpg,9
AMBROXOL ||| SOLUCION ORAL,39209,ME44361,HEXANT 15mg/ 5mL SOLUCION ORAL SABOR A FRESA,Ambroxol,SOLUCION ORAL,MEGALABS S.A.,,9
AMBROXOL ||| SOLUCION ORAL,39220,ME38610,FLENOX 30 mg / 5 mL SOLUCION ORAL,Ambroxol,SOLUCION ORAL,"BIOTECH LABORATORIOS, C.A.",,9
AMIKACINA ||| INYECTABLE,37418,HO23247,AMIKACINA 500 mg / 2 mL X 1 AMPOLLAS,Amikacina,INYECTABLE,C.A. PRODUCTOS RONAVA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10090.jpg,3
