producto_id,sku,nombre_comercial,molecula_texto,forma,linea,laboratorio,fuente_inhrr_ef,foto_url,disponible,costo_usd,precio_usd
37767,ME36822/2,CITRATO DE CALCIO 1190 MG X 30 TABLETAS MASTICABLES SABOR A MANDARINA,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.36.822,,true,12.44,20.73
37768,ME33790,CALCITREX D3 1500 MG - 200 UI X 30 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.33.790,,true,17.14,28.57
37771,ME25929,CLARIX 0.25 MG / ML SOLUCION NASAL,,SOLUCION NASAL,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.25.929,,true,9.15,15.25
37775,ME29289,CLENBUNAL 0.014 MG / ML SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,MEGALABS S.A.,E.F.29.289,,true,5.97,9.95
37776,ME28118,CLENBUTEROL CLORHIDRATO 10 MCG / 5 ML JARABE,,JARABE,Linea Farmacia,LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS PLUSANDEX C.A.,E.F.G.28.118,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54332.jpg,true,3.37,5.62
37785,ME17975,CLODOXIN 10 MG - 100 MG X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS PLUSANDEX C.A.,E.F.17.975,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29066.jpg,true,4.16,6.93
37787,ME33581,CLOFEN 1.8 MG / ML SUSPENSION ORAL,,SUSPENSION ORAL,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.33.581,,true,7.64,12.73
37794,HO31483/2,CLONIDINA CLORHIDRATO 0.150 MG / ML X 2 AMPOLLAS,,INYECTABLE,Linea Hospitalaria,LABORATORIOS VALMOR C.A.,E.F.G.31.483,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2086.jpg,true,4.81,8.02
37795,HO31483/3,CLONIDINA CLORHIDRATO 0.150 MG / ML X 30 AMPOLLAS,,INYECTABLE,Linea Hospitalaria,LABORATORIOS VALMOR C.A.,E.F.G.31.483,,true,6.93,11.55
37805,ME37534,CLOPIDOGREL 75 MG X 30 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,EMPRESA LABORATORIOS MEDSOL,E.F.G.37.534,,true,2.89,4.82
37810,ME29314,CLORACE 125 - 0.5 MG / 5 ML SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,LABORATORIO COFASA S.A.,E.F.29.314,,true,6.78,11.30
37811,ME29690/3,CLORACE 500 MG - 4 MG X 20 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIO COFASA S.A.,E.F.29.690,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97306.jpg,true,5.11,8.52
37812,ME29690/2,CLORACE 500 MG - 4 MG X 10 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIO COFASA S.A.,E.F.29.690,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9598.jpg,true,2.96,4.93
37818,HO37055,CLORURO DE POTASIO 2 MEQ / ML SOLUCION INYECTABLE,,INYECTABLE,Linea Hospitalaria,CORPAUL COLOMBIA,E.F.G.37.055,,true,10.53,17.55
37819,HO1672,SOLUCION ISOTONICA DE CLORURO DE SODIO(SOL.FISIOLOGICA)PARENTERAL,,INYECTABLE,Linea Hospitalaria,LABORATORIOS FLUPAL C.A.,P.F.1.672,,true,1.7,2.83
37820,ME32566,CLORURO DE SODIO 0.9 % SOLUCION ISOTONICA PARA IRRIGACION ESTERIL,,LOCION,Linea Farmacia,LABORATORIO BEHRENS C.A.,E.F.G.32.566,,true,1.74,2.90
37825,ME25498,CO-SULTRIN 40 MG - 200 MG / 5 ML X 20 SUSPENSION,,SUSPENSION ORAL,Linea Farmacia,LABORATORIOS VALMOR C.A.,E.F.25.498,,true,5.9,9.83
37832,ME1491,COLOZIN® (LACTOBACILLUS PLANTARUM - PEDIOCOCCUS ACIDILACTICI) 150 MG (3.0 X 10⁹ UFC) X 30 CAPSULAS,,CAPSULAS,Linea Farmacia,AB-BIOTICS S.A.,P.B.1.491,,true,34.51,57.52
37834,ME32060,COLYPAN 200 MG X 10 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIOS FARMA S.A.,E.F.32.060,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16762.jpg,true,3.31,5.52
37835,HO1587,COMPLEJO DE VITAMINA B X 3 AMPOLLAS,,INYECTABLE,Linea Hospitalaria,PRODUCTOS LISTER FENIX C.A.,P.F.1.587,,true,3.25,5.42
37838,ME28460,CORAZEM 60 MG X 20 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,LABORATORIOS FARMA S.A.,E.F.28.460,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10134.jpg,true,9.61,16.02
37841,ME35619/2,CORENTEL 10 MG X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.35.619,,true,1.82,3.03
37842,ME35619/3,CORENTEL 10 MG X 30 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.35.619,,true,5.06,8.43
37843,ME39494/2,CORENTEL 1.25 MG X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.39.494,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28209.jpg,true,1.69,2.82
37844,ME39494/3,CORENTEL 1.25 MG X 30 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.39.494,,true,12.6,21.00
37845,ME35620/3,CORENTEL 5 MG X 30 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.35.620,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10042.jpg,true,5.19,8.65
37846,ME35620/2,CORENTEL 5 MG X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.35.620,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10024.jpg,true,3.88,6.47
37860,ME42913,DALCITRIN 2 % UNGUENTO,,UNGUENTO,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.42.913,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28692.jpg,true,7.1,11.83
37865,HO33373,DECA LENTERMINA COMPLEX SOLUCION INYECTABLE,,INYECTABLE,Linea Hospitalaria,BIOTECH LABORATORIOS C.A.,E.F.33.373,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24816.jpg,true,5.69,9.48
37866,HO13931,DECALONA 4 MG / ML X 1 AMPOLLA,,INYECTABLE,Linea Hospitalaria,BIOTECH LABORATORIOS C.A.,E.F.13.931,,true,4.36,7.27
37869,HO20294,DECOBEL 8 MG / 2 ML SOLUCION INYECTABLE,,INYECTABLE,Linea Hospitalaria,C.A. PRODUCTOS RONAVA,E.F.20.294,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94637.jpg,true,4.39,7.32
37876,ME34903,DENCOFEN 1.16 % CREMA EN BASE GEL,,CREMA,Linea Farmacia,LABORATORIOS PONCE C.A.,E.F.34.903,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90093.jpg,true,3.56,5.93
37878,ME38371,DENUAL 150 MG X 1 COMPRIMIDO RECUBIERTO,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.38.371,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94853.jpg,true,3.9,6.50
37880,ME25685,DERAIN 15 % CREMA,,CREMA,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.25.685,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8275.jpg,true,13.26,22.10
37883,ME41291,DERMAZOL 0.05 % LOCION CAPILAR,,LOCION,Linea Farmacia,MEGALABS S.A.,E.F.41.291,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99591.jpg,true,12.47,20.78
37885,ME21432,DERMOVATE 0.05 % CREMA,,CREMA,Linea Farmacia,PF CONSUMER HEALTHCARE BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA.,E.F.21.432,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28893.jpg,true,19.65,32.75
37886,ME41984,DEROVIT 1000 UI X 30 CAPSULAS BLANDAS,,CAPSULAS,Linea Farmacia,INDUSTRIAS INTERCAPS DE VENEZUELA C.A.,E.F.41.984,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25518.jpg,true,3.7,6.17
37901,HO42510,DEXAMETASONA FOSFATO SODICO 4 MG / ML SOLUCION INYECTABLE,,INYECTABLE,Linea Hospitalaria,CAPLIN POINT LABORATORIES LIMITED,E.F.G.42.510,,true,3.87,6.45
37902,HO42502,DEXAMETASONA FOSFATO SODICO 8 MG / 2 ML SOLUCION INYECTABLE,,INYECTABLE,Linea Hospitalaria,DEUTSCHE LABS. INC.,E.F.G.42.502,,true,7.38,12.30
37908,ME14784,PREVERAL CON DEXTROMETORFANO 6.25 MG-15.00 MG / 5 ML JARABE PEDIATRICO,,JARABE,Linea Farmacia,LABORATORIOS WYETH S.A.,E.F.14.784,,true,2.29,3.82
37909,ME42537,DEXTROMETORFANO 15 MG / 5 ML JARABE,,JARABE,Linea Farmacia,BIOQUIMICA INTERNACIONAL C.A.,E.F.G.42.537,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26399.jpg,true,5.78,9.63
37911,HO39066,DEXTROSA 50 % SOLUCION INYECTABLE IV,,INYECTABLE,Linea Hospitalaria,LABORATORIOS ALFA C X A,E.F.G.39.066,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1131.jpg,true,2.45,4.08
37914,ME38358,DIAFORMINA 1000 MG X 30 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.38.358,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95456.jpg,true,18.31,30.52
37915,ME30872,DIAFORMINA 500 MG X 30 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.30.872,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50991.jpg,true,9.22,15.37
37918,ME35040,DIAGESIC 1.8 MG / ML SUSPENSION ORAL,,SUSPENSION ORAL,Linea Farmacia,BIOTECH LABORATORIOS C.A.,E.F.35.040,,true,7.38,12.30
37932,ME28851,DICLOFENAC SODICO 50 MG X 20 TABLETAS CON RECUBRIMIENTO ENTERICO,,TABLETAS,Linea Farmacia,LABORATORIO LA SANTE C.A.,E.F.G.28.851,,true,0.78,1.30
37934,ME43099,DICLOFENACO POTASICO 50 MG X 20 TABLETAS CON RECUBRIMIENTO ENTERICO,,TABLETAS,Linea Farmacia,VIDA LABORATORIES (P) LIMITED,E.F.G.43.099,,true,1.53,2.55
37940,ME27774,DIFENAC 1 % GEL,,GEL,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.27.774,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8417.jpg,true,5.56,9.27
37941,ME41496,DIGLET 1000 U.I. X 30 COMPRIMIDOS ORODISPERSABLES,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.41.496,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28637.jpg,true,9.89,16.48
37942,ME42648,DIGLET 5000 U.I. X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.42.648,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52638.jpg,true,7.61,12.68
37943,ME42496,DIGLET 200 UI SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.42.496,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52147.jpg,true,15.88,26.47
37944,ME32831,DIKLASON 100 MG X 20 COMPRIMIDOS DE ACCION PROLONGADA,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.32.831,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13042.jpg,true,18.55,30.92
37945,ME43230,DIKLASON BI 150 MG X 10 COMPRIMIDOS DE LIBERACION CONTROLADA,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.43.230,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50303.jpg,true,3.62,6.03
37947,ME27240,DILOTEX 5 MG X 30 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.27.240,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50518.jpg,true,2.94,4.90
37948,ME27234,DILOTEX 10 MG X 10 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.27.234,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9889.jpg,true,2.56,4.27
37957,ME40371,DIOSMINA-HESPERIDINA 450 MG-50 MG COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIO ELEA PHOENIX S.A.,E.F.40.371,,true,16.62,27.70
37959,ME42021,DIPLOZ 1 MG X 30 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.42.021,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22057.jpg,true,12.91,21.52
37961,ME30873,DOBET 2 % - 0.5 % SOLUCION OFTALMICA,,SOLUCION OFTALMICA,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.30.873,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/843.jpg,true,17.78,29.63
37962,ME40299/3,DOBRACID 300 MG X 30 COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.40.299,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16483.jpg,true,21.38,35.63
37963,ME40299/2,DOBRACID 300 MG X 10 COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.40.299,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50498.jpg,true,7.65,12.75
37968,ME27426/3,DOLAK 10 MG X 20 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.27.426,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2586.jpg,true,4.38,7.30
37969,ME27426/2,DOLAK 10 MG X 10 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.27.426,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2349.jpg,true,5.31,8.85
37970,ME27438,DOLAK 20 MG X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,ESPECIALIDADES DOLLDER C.A.,E.F.27.438,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10812.jpg,true,4.57,7.62
37971,ME43320,DOLCAN 9 MG / 5 ML SUSPENSION ORAL,,SOLUCION ORAL,Linea Farmacia,MEGALABS S.A.,E.F.43.320,,true,5.58,9.30
37988,ME32615/3,DUROVAL 50 MG X 2 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,LABORATORIOS VALMOR C.A.,E.F.32.615,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22796.jpg,true,2.41,4.02
37989,ME32615/2,DUROVAL 50 MG X 1 TABLETA RECUBIERTA,,TABLETAS,Linea Farmacia,LABORATORIOS VALMOR C.A.,E.F.32.615,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2798.jpg,true,1.42,2.37
37990,ME32615/4,DUROVAL 50 MG X 3 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,LABORATORIOS VALMOR C.A.,E.F.32.615,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2821.jpg,true,3.44,5.73
37991,ME32615/5,DUROVAL 50 MG X 10 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,LABORATORIOS VALMOR C.A.,E.F.32.615,,true,10.47,17.45
37994,ME11176,DUVADILAN 10 MG X 30 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS VARGAS S.A.,E.F.11.176,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1300.jpg,true,13.48,22.47
38003,ME34887,ENALAPRIL MALEATO 10 MG X 30 TABLETAS,,TABLETAS,Linea Farmacia,LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS PLUSANDEX C.A.,E.F.G.34.887,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26952.jpg,true,2.72,4.53
38008,ME1103,ENTEROGERMINA (ESPORAS DE BACILLUS CLAUSII) 2 MILLARDOS / 5 ML X 10 SUSPENSION ORAL,,SOLUCION ORAL,Linea Farmacia,CALOX INTERNATIONAL C.A.,P.B.1.103,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52162.jpg,true,23.94,39.90
38012,ME19381,ERILON 1 MG / ML LOCION,,LOCION,Linea Farmacia,BIOTECH LABORATORIOS C.A.,E.F.19.381,,true,11.13,18.55
38021,ME38504/3,ESCITALOPRAM 10 MG X 30 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.38.504,,true,8.86,14.77
38022,ME38504/2,ESCITALOPRAM 10 MG X 28 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.38.504,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22208.jpg,true,7.63,12.72
38025,ME43340,ESCITALOPRAM 5 MG X 30 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,RONALD PHARMACEUTICALS PVT. LTD.,E.F.G.43.340,,true,6.71,11.18
38027,ME40578,ESMIRTAL 20 MG X 30 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.40.578,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54449.jpg,true,10.39,17.32
38035,ME38579,ESOMEPRAZOL 20 MG X 20 TABLETAS CON CUBIERTA ENTERICA,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.38.579,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96831.jpg,true,3.89,6.48
38053,ME39929,EUKENE 40 MG X 30 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,MEGALABS S.A.,E.F.39.929,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27093.jpg,true,8.31,13.85
38058,ME39742,EUTEBROL 20 MG X 30 COMPRIMIDOS,,COMPRIMIDOS,Linea Farmacia,MONTE VERDE S.A.,E.F.39.742,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28314.jpg,true,14.56,24.27
38062,ME43398,EZOLIUM 20 MG X 30 CAPSULAS,,CAPSULAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.43.398,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93948.jpg,true,12.87,21.45
38063,ME43399,EZOLIUM 40 MG X 30 CAPSULAS,,CAPSULAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.43.399,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93949.jpg,true,16.32,27.20
38065,ME37251,FARBICIL 1 % CREMA,,CREMA,Linea Farmacia,MEGALABS S.A.,E.F.37.251,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91417.jpg,true,7.66,12.77
38066,ME42311,FEBRATIC 15 MG / ML SUSPENSION ORAL,,SUSPENSION ORAL,Linea Farmacia,MEGALABS S.A.,E.F.42.311,,true,2.99,4.98
38075,ME27405/2,FERGANIC 40 MG X 14 CAPSULAS,,CAPSULAS,Linea Farmacia,MEGALABS S.A.,E.F.27.405,,true,10.13,16.88
38076,ME27405/3,FERGANIC 40 MG X 24 CAPSULAS,,CAPSULAS,Linea Farmacia,MEGALABS S.A.,E.F.27.405,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8790.jpg,true,16.75,27.92
38077,ME27405/4,FERGANIC 40 MG X 30 CAPSULAS,,CAPSULAS,Linea Farmacia,MEGALABS S.A.,E.F.27.405,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53159.jpg,true,18.05,30.08
38078,ME27552,FERGANIC 20 MG / ML SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,MEGALABS S.A.,E.F.27.552,,true,12.21,20.35
38082,ME27514,FERGANIC 40 MG / 15 ML SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,MEGALABS S.A.,E.F.27.514,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8791.jpg,true,10.13,16.88
38083,HO43195,FERGANIC 100 MG / 5 ML X 1 AMPOLLA,,INYECTABLE,Linea Hospitalaria,MEGALABS S.A.,E.F.43.195,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52639.jpg,true,27.92,46.53
38086,ME1319/2,FESTAL (PANCREATINA DE ORIGEN PORCINO) X 10 GRAGEAS,,GRAGEAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,P.B.1.319,,true,5.87,9.78
38087,ME1319/3,FESTAL (PANCREATINA DE ORIGEN PORCINO) X 20 GRAGEAS,,GRAGEAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,P.B.1.319,,true,9.31,15.52
38091,ME30089,FINASTERIDE 5 MG X 30 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,CALOX INTERNATIONAL C.A.,E.F.G.30.089,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/12033.jpg,true,3.64,6.07
38092,ME784,NIAZOL 1 MG / ML X 10 SOLUCION NASAL,,SOLUCION NASAL,Linea Farmacia,BIOTECH LABORATORIOS C.A.,E.F.784,,true,11.76,19.60
38093,ME13715,MONOSULPA X 260 SOLUCION NASAL,,SOLUCION NASAL,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.13.715,,true,11.2,18.67
38094,ME29110,FISIOLIN 0.65 % SOLUCION NASAL,,SOLUCION NASAL,Linea Farmacia,LABORATORIOS L.O. OFTALMI C.A.,E.F.29.110,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23647.jpg,true,4.45,7.42
38100,ME29074,FLAVOL 300 MG X 20 CAPSULAS,,CAPSULAS,Linea Farmacia,C.A. PRODUCTOS RONAVA,E.F.29.074,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4190.jpg,true,7.15,11.92
38105,HO24421,FLEMIBAR 20 MG - 2500 MG / 5 ML X 3 AMPOLLAS,,INYECTABLE,Linea Hospitalaria,MEGALABS S.A.,E.F.24.421,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29271.jpg,true,8.7,14.50
38109,MI27670,FLODONT 0.15 % ENJUAGUE BUCAL,,,Linea Farmacia,MEGALABS S.A.,E.F.27.670,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10367.jpg,true,4.81,8.02
38110,ME41019,FLOMED 0.15 % - 0.25 % SOLUCION TOPICA BUCAL ATOMIZADORA,,SOLUCION TOPICA,Linea Farmacia,LABORATORIOS ELMOR S.A.,E.F.41.019,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16421.jpg,true,4.08,6.80
38124,HO42815,FLUMAZENIL 0.5 MG / 5 ML X 1 AMPOLLA,,INYECTABLE,Linea Hospitalaria,LABORATORIO BIOSANO S.A.,E.F.G.42.815,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53237.jpg,true,9.78,16.30
38126,ME31214,FLUOXETINA 20 MG X 14 CAPSULAS,,CAPSULAS,Linea Farmacia,LABORATORIO LA SANTE C.A.,E.F.G.31.214,,true,3.36,5.60
38132,HO21515,FOSFATO DE POTASIO MONOBASICO 1 MEQ / ML SOLUCION INYECTABLE I.V.,,INYECTABLE,Linea Hospitalaria,LABORATORIO BEHRENS C.A.,E.F.G.21.515,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28881.jpg,true,6.05,10.08
38133,ME41993,FOSFOLIT 21.6 G - 8.1 G / 45 ML SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,LABORATORIOS VARGAS S.A.,E.F.41.993,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17761.jpg,true,12.13,20.22
38136,ME31637,FULGRAM 875 MG - 125 MG X 16 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LETI S.A.V.,E.F.31.637,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17884.jpg,true,45.2,75.33
38152,ME39975/3,GENESA 3 MG-20 MCG X 28 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LEON FARMA S.A.,E.F.39.975,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13744.jpg,true,29.52,49.20
38153,ME39975/2,GENESA 3 MG-20 MCG X 21 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS LEON FARMA S.A.,E.F.39.975,,true,29.61,49.35
38157,ME24164,GENURIN 200 MG X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,Linea Farmacia,LABORATORIOS ELMOR S.A.,E.F.24.164,,true,6.81,11.35
38163,ME27630,GLIDAN 80 MG X 20 TABLETAS,,TABLETAS,Linea Farmacia,MEGALABS S.A.,E.F.27.630,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9706.jpg,true,9.22,15.37
38165,ME43214,GLIFORMIN 850 MG X 30 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,LABORATORIOS SIEGFRIED S.A.,E.F.43.214,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23014.jpg,true,7.49,12.48
38172,ME35866,GLUCOFAGE 500 MG XR X 30 TABLETAS DE LIBERACION RETARDADA,,TABLETAS,Linea Farmacia,MERCK SANTE S.A.S.,E.F.35.866,,true,15.52,25.87
38173,ME37958,GLUCONATO FERROSO (50 MG / 15 ML DE HIERRO ELEMENTAL) SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,BIOQUIMICA INTERNACIONAL C.A.,E.F.G.37.958,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98394/98394.jpg,true,5.35,8.92
38178,ME35120,GRATIO 500 MG X 10 TABLETAS RECUBIERTAS,,TABLETAS,Linea Farmacia,C.A. PRODUCTOS RONAVA,E.F.35.120,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93745.jpg,true,2.92,4.87
38180,ME24672,GULAPER 250 MG / 5 ML SOLUCION ORAL,,SOLUCION ORAL,Linea Farmacia,MEGALABS S.A.,E.F.24.672,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53409.jpg,true,5.58,9.30
