id,sku,nombre_comercial,foto_url,activo
37700,ME35572/2,"CARVEDILOL 6,25 mg X 20 TABLETAS RECUBIERTAS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9486.jpg,true
37701,ME36321/2,CARVEDILOL 25 mg X 14 TABLETAS RECUBIERTAS,https://pccentro.net.ve/img/s/8/3/8/7/9/83879-large_default.webp,true
37702,ME36321/3,CARVEDILOL 25 mg X 28 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30061.jpg,true
37703,ME23270,CEBION 1 g X 10 TABLETAS EFERVESCENTES SABOR A NARANJA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5017.jpg,true
37704,ME30368,CEFADROXILO 500 mg X 10 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28517.jpg,true
37705,ME27532,CEFADROXILO 500 mg X 10 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23703.jpg,true
37706,ME28103,CEFADROXILO 500 mg X 10 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22822.jpg,true
37707,ME31345,CEFADROXILO 250 mg / 5 mL POLVO PARA SUSPENSION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3546.jpg,true
37708,ME42857,CEFADROXILO 500 mg X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53295.jpg,true
37710,HO25482,CEFALOTINA 1 g X 10 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51987.jpg,true
37711,HO44435,CEFAZOLINA 1g X 10 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51988.jpg,true
37712,ME40533,CEFIXIMA 400 mg X 5 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29896.jpg,true
37713,ME40063,CEFIXIMA 100 mg / 5 mL POLVO PARA SUSPENSION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21785.jpg,true
37716,ME27816,CEFONAX 500 mg X 16 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11648.jpg,true
37719,HO33864,CEFTRIAXONA 1 g X 1 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51473.jpg,true
37720,HO29420,CEFTRIAXONA 1 g POLVO PARA SOLUCION INYECTABLE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22842.jpg,true
37721,ME38332,CELAY 5 mg / 5 mL SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96253.jpg,true
37722,ME41586,CELECOXIB 200 mg X 10 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26739.jpg,true
37723,ME44307,"CELESTREN 0,075 mg X 28 TABLETAS RECUBIERTAS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50668.jpg,true
37724,ME43858,CETERIX 5 mg / 5 mL SOLUCIÓN ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53603.jpg,true
37725,ME44376,CETIDEX 5 mg / 5 mL SOLUCIÓN ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54330.jpg,true
37726,ME31148,CETIRIZINA DICLORHIDRATO 10 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1505.jpg,true
37727,ME42717,CETIRIZINA CLORHIDRATO 10 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53255.jpg,true
37728,ME27761,CETIRIZINA 10 mg X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11497.jpg,true
37729,ME32490,CETIRIZINA 1 mg / mL SOLUCION ORAL,https://pccentro.net.ve/img/s/8/0/1/1/4/80114-large_default.webp,true
37730,ME44603,CETIRIZINA 5 mg/ 5ml   Solucion Oral    ,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2328.jpg,true
37732,ME29123,CETRAL 10 mg / mL SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/645.jpg,true
37733,ME29095,CETRAL 10 mg X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/626.jpg,true
37735,ME33334/3,VITAMINA C 500 mg X 30 TABLETAS MASTICABLES SABOR A PIÑA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9158.jpg,true
37736,ME33112,CIALIS 20 mg X 1 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3344.jpg,true
37737,HO41522/2,CIATAL 500 mg / 2 mL X 1 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51327.jpg,true
37738,HO41522/3,CIATAL 500 mg / 2 mL X 9 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25233.jpg,true
37739,ME27924,CICLOFTAL1 % SOLUCION OFTALMICA,https://pccentro.net.ve/img/s/8/5/2/9/0/85290-large_default.webp,true
37740,HO36631,CICLOKAN 500 mg / 5 mL X 1 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94107.jpg,true
37741,ME41819,CICLOKAN 500 mg X 21 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16882.jpg,true
37744,ME43391,CILOSTAZOL 50 mg X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25678.jpg,true
37745,ME42967,CILOSTAZOL 100 mg X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52907.jpg,true
37746,ME24520,CINAREN 75 mg X 20 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7434.jpg,true
37747,ME24519,CINAREN 25 mg X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28507.jpg,true
37748,ME35819,CINNARIZINA 75 mg X 10 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90809.jpg,true
37750,ME25520,CIPROFLOX 500 mg X 12 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91927.jpg,true
37752,ME28283/2,CIPROFLOXACINA 500 mg X 6 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24680.jpg,true
37753,HO44719,CIPROFLOXACINA 200 MG/100 ML SOLUCION INYECTABLE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21354.jpg,true
37755,ME27827/4,CIPROFLOXACINA 500 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20945.jpg,true
37757,ME27827/5,CIPROFLOXACINA 500 mg X 14 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/12057.jpg,true
37760,ME26487/2,CIPROFLOXACINA 500 mg X 6 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1615.jpg,true
37761,ME42422,CIPROFLOXACINO 500 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50785.jpg,true
37762,ME30890,CIPROFLOXACINO 500 mg X 14 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54467.jpg,true
37763,ME35266,CITALOPRAM 40 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53032.jpg,true
37764,ME41565/2,CITICOLINA 500 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9109.jpg,true
37765,ME41565/3,CITICOLINA 500 mg X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22770.jpg,true
37766,ME36822/3,CITRATO DE CALCIO 1190 mg X 60 TABLETAS MASTICABLES SABOR A MANDARINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23439.jpg,true
37770,ME31140,CLARITROMICINA 500 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1501.jpg,true
37771,ME25929,"CLARIX 0,25 mg / mL SOLUCION NASAL",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2507.jpg,true
37772,ME23978/2,"CLENBUNAL 0,020 mg X 10 COMPRIMIDOS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7942.jpg,true
37773,ME23978/3,"CLENBUNAL 0,020 mg X 20 COMPRIMIDOS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5981.jpg,true
37774,ME23979,"CLENBUNAL 0,005 mg / 5 mL SOLUCION ORAL",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7938.jpg,true
37776,ME28118,CLENBUTEROL CLORHIDRATO 10 mcg / 5 mL JARABE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54332.jpg,true
37777,ME31537,"AMBROXOL-CLENBUTEROL 7,5 mg-0,005 mg/5 mL SOLUCION ORAL",https://pccentro.net.ve/img/s/2/3/7/9/3/23793-large_default.webp,true
37778,ME31538,"AMBROXOL-CLENBUTEROL 15mg - 0,01mg/5 mL SOLUION ORAL",https://pccentro.net.ve/img/s/2/3/7/9/3/23793-large_default.webp,true
37779,ME25351,"CLENBUNAL 0,01 mg / 5 mL JARABE",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7209.jpg,true
37780,ME42462,CLENOSAN 90 mg X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52057.jpg,true
37781,ME41052,CLINAC  1 % - 5 % GEL,https://pccentro.net.ve/img/s/7/3/9/8/1/73981-large_default.webp,true
37782,HO27704,CLINDAMICINA 600 mg / 4 mL X 1 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5821.jpg,true
37786,ME29523,CLOFEN 100 mg X 10 CAPSULAS DE ACCION PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/433.jpg,true
37788,ME42956,CLOMIFENO CITRATO 50 mg X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28709.jpg,true
37789,ME33200,"CLONATRIL 0,5 mg X 30 COMPRIMIDOS",https://pccentro.net.ve/img/s/9/5/1/2/0/95120-large_default.webp,true
37790,ME42084,CLONATRIL 1 mg X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20153.jpg,true
37791,ME33201,CLONATRIL 2 mg X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6642.jpg,true
37792,ME38584,"CLONAZEPAM 0,5 mg X 30 TABLETAS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98445.jpg,true
37793,ME38585,CLONAZEPAM 2 mg X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98444.jpg,true
37794,HO31483/2,"CLONIDINA CLORHIDRATO 0,150 mg / mL X 2 AMPOLLAS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2086.jpg,true
37796,ME22956,"CLONIPRES 0,150 mg X 20 COMPRIMIDOS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8267.jpg,true
37797,HO23370,"CLONIPRES 0,150 mg / mL X 3 AMPOLLAS",https://pccentro.net.ve/img/s/7/4/6/6/6/74666-large_default.webp,true
37798,ME40816,"CLONZEP 0,5 mg X 30 TABLETAS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13114.jpg,true
37799,ME40818,CLONZEP 2 mg X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13115.jpg,true
37800,ME39070,CLOPIDEX 75 mg X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92148.jpg,true
37801,ME34084/2,CLOPIDOGREL 75 mg X 14 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52340.jpg,true
37802,ME34084/3,CLOPIDOGREL 75 mg X 20 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51767.jpg,true
37803,ME34084/4,CLOPIDOGREL 75 mg X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99858.jpg,true
37804,ME36122,CLOPIDOGREL 75 mg X 14 TABLETAS RECUBIERTAS,https://pccentro.net.ve/img/s/7/6/0/5/6/76056-large_default.webp,true
37805,ME37534,CLOPIDOGREL 75 mg X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22848.jpg,true
37806,ME43375,CLOPIDOGREL 75 mg X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20426.jpg,true
37807,ME34774,CLOPIDOGREL 75 mg X 30 TABLETAS RECUBIERTAS,https://pccentro.net.ve/img/s/7/6/0/5/6/76056-large_default.webp,true
37808,ME37160,CLOPIVAL 75 mg X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11595.jpg,true
37809,ME43778,CLOPTAN 75 mg X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20161.jpg,true
37811,ME29690/3,CLORACE 500 mg - 4 mg X 20 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97306.jpg,true
37812,ME29690/2,CLORACE 500 mg - 4 mg X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9598.jpg,true
37813,ME43777,CLORACOLD 30 mg - 5 mg / 5 mL SOLUCIÓN ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53063.jpg,true
37814,ME43585/4,DOPALEN 200 mg X 30 CÁPSULAS DE LIBERACIÓN PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54229.jpg,true
37815,ME43585/2,DOPALEN 200 mg X 10 CÁPSULAS DE LIBERACIÓN PROLONGADA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28633.jpg,true
37821,ME43020,CLOTRIMAZOL 200 mg CAPSULAS BLANDAS VAGINALES,https://pccentro.net.ve/img/s/5/8/6/9/2/58692-large_default.webp,true
37822,ME37900,CLOTRIMAZOL 10 % CREMA VAGINAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27973.jpg,true
37823,ME43751,CLOTRIMAZOL 100 mg X 6 ÓVULOS VAGINALES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26419.jpg,true
37824,ME39062,CLOTRIMAZOL 500 mg X 1 OVULOS VAGINALES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26410.jpg,true
37826,ME41502,CODEBROMIL PLUS 15 mg - 3 mg / 15 mL JARABE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19724.jpg,true
37827,ME44294,"COZOMINA T 2 % - 0,5 % SOLUCIÓN OFTÁLMICA ",https://pccentro.net.ve/img/s/7/5/6/4/0/75640-large_default.webp,true
37828,ME33110,COLFENE 400 mg - 4 mg X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6165.jpg,true
37829,ME39320,COLFENE 600 mg - 4 mg X 15 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97446.jpg,true
37830,ME38685,COLGESIC 400 mg - 40 mg X 15 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94735.jpg,true
37832,ME1491,"COLOZIN® (LACTOBACILLUS PLANTARUM - PEDIOCOCCUS ACIDILACTICI) 150 mg (3,0 x 10⁹ ufc) X 30 CAPSULAS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51786.jpg,true
37833,ME23524,COLVAL 4 mg X 12 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8062.jpg,true
37834,ME32060,COLYPAN 200 mg X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16762.jpg,true
37835,HO1587,COMPLEJO DE VITAMINA B X 3 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5118.jpg,true
37836,ME34013,CONEXINE 50 mg X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29374.jpg,true
37837,ME43002,CONTRADOL 100 mg / mL SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50553.jpg,true
37838,ME28460,CORAZEM 60 mg X 20 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10134.jpg,true
37839,ME40574,CORBIS 10 mg X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23009.jpg,true
37840,ME42767,CORBIS 5 mg X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23008.jpg,true
37843,ME39494/2,"CORENTEL 1,25 mg X 10 COMPRIMIDOS RECUBIERTOS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28209.jpg,true
37845,ME35620/3,CORENTEL 5 mg X 30 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10042.jpg,true
37846,ME35620/2,CORENTEL 5 mg X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10024.jpg,true
37847,ME38312/2,"COROPRES HCT 16 mg - 12,5 mg X 10 COMPRIMIDOS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28208.jpg,true
37848,ME38312/3,"COROPRES HCT 16 mg - 12,5 mg X 30 COMPRIMIDOS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96010.jpg,true
37849,ME35926,COROPRES 8 mg X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98452.jpg,true
37851,ME31743,"COVENTROL 6,25 mg X 30 COMPRIMIDOS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99167.jpg,true
37852,ME41808/2,CRISOMET 50 mg - 500 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16905.jpg,true
37853,ME41808/3,CRISOMET 50 mg - 500 mg X 30 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19232.jpg,true
37854,ME37867,CRISPLUS 120 mg X 30 CAPSULAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28167.jpg,true
37855,ME35933/2,"CURPINOL 6,25 mg X 10 COMPRIMIDOS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26063.jpg,true
37856,ME35933/3,"CURPINOL 6,25 mg X 30 COMPRIMIDOS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92400.jpg,true
37857,ME27157/2,CYPRAL 500 mg X 14 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3660.jpg,true
37858,ME27157/3,CYPRAL 500 mg X 20 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92798.jpg,true
37859,ME27452,CYPRAL 750 mg X 6 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11353.jpg,true
37860,ME42913,DALCITRIN 2 % UNGUENTO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28692.jpg,true
37861,ME24979,DALPAS 5 mg X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6617.jpg,true
37862,ME30715/2,DALTAZEN 60 mg X 10 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28478.jpg,true
37863,ME30715/3,DALTAZEN 60 mg X 20 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1303.jpg,true
37864,ME30715/4,DALTAZEN 60 mg X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52575.jpg,true
37865,HO33373,DECA LENTERMINA COMPLEX SOLUCION INYECTABLE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24816.jpg,true
37866,HO13931,DECALONA 4 mg / mL X 1 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10111.jpg,true
37867,ME21267/2,"DECOBEL 0,5 mg X 10 TABLETAS",https://pccentro.net.ve/img/s/3/0/8/5/6/30856-large_default.webp,true
37868,ME21267/3,"DECOBEL 0,5 mg X 30 TABLETAS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22694.jpg,true
37869,HO20294,DECOBEL 8 mg / 2 mL SOLUCION INYECTABLE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94637.jpg,true
37870,ME42577,DEFLARIN 6 mg X 10 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21048.jpg,true
37871,ME37306/2,DEFLAZACORT 30 mg X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22262.jpg,true
37872,ME37306/3,DEFLAZACORT 30 mg X 30 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91498.jpg,true
37873,ME37255,DEFLAZACORT 6 mg X 10 TABLETAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91527.jpg,true
37874,ME32194/2,DEFLAZACORT 6 mg X 10 COMPRIMIDOS,https://pccentro.net.ve/img/s/8/9/7/4/3/89743-large_default.webp,true
37875,ME32194/3,DEFLAZACORT 6 mg X 30 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52860.jpg,true
37876,ME34903,"DENCOFEN 1,16 % CREMA EN BASE GEL",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90093.jpg,true
37877,ME4931,DENCORUB CREMA,https://pccentro.net.ve/img/s/3/2/3/4/5/32345-large_default.webp,true
37878,ME38371,DENUAL 150 mg X 1 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94853.jpg,true
37879,ME43769,DEPOFEM 150mgmL X 1 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28729.jpg,true
37880,ME25685,DERAIN 15 % CREMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8277.jpg,true
37881,ME37124,"DERMACORTINE 0,1 % CREMA",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93384.jpg,true
37882,MI37676,"DERMACORTINE 0,1 % EMULSION",https://pccentro.net.ve/img/s/8/1/9/9/5/81995-large_default.webp,true
37883,ME41291,"DERMAZOL 0,05 % LOCION CAPILAR",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/15933.jpg,true
37884,ME38114,"DERMOSUPRIL C 0,1 % - 3 % CREMA TOPICA",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6130.jpg,true
37885,ME21432,"DERMOVATE 0,05 % CREMA",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28893.jpg,true
37886,ME41984,DEROVIT 1000 UI X 30 CAPSULAS BLANDAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25518.jpg,true
37887,HO44408,DESKEFLAS 50 mg / 2 mL X 3 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53176.jpg,true
37888,ME44407,DESKEFLAS 25 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52476.jpg,true
37889,ME36632,DESLER 5 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18806.jpg,true
37890,ME34405/2,DESLORAT 5 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7176.jpg,true
37891,ME34405/3,DESLORAT 5 mg X 20 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8041.jpg,true
37892,ME36268,DESLORATADINA 2.5mg/5ml X 10 JARABE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8481.jpg,true
37893,ME36998,"DESLORATADINA 2,5 mg / 5 mL JARABE",https://pccentro.net.ve/img/s/7/4/5/1/9/74519-large_default.webp,true
37894,ME37996,DESLORATADINA 5 mg X 10 TABLETAS RECUBIERTAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97003.jpg,true
37895,ME35486,DESLORATADINA 5 mg X 10 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8560.jpg,true
37896,ME43543,MONTELUKAST - DESLORATADINA 10 mg - 5 mg X 10 TABLETAS RECUBIERTAS,https://pccentro.net.ve/img/s/7/2/5/2/6/72526-large_default.webp,true
37897,ME44106,"DESONIDA 0,1% CREMA ",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23011.jpg,true
37898,ME44013,DESTREL 75 mcg X 28 COMPRIMIDOS RECUBIERTOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50861.jpg,true
37899,ME42492/2,DEXAMETASONA 4 mg X 10 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53504.jpg,true
37900,ME42492/3,DEXAMETASONA 4 mg X 100 COMPRIMIDOS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25079.jpg,true
37901,HO42510,DEXAMETASONA FOSFATO SODICO 4 mg / mL SOLUCION INYECTABLE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23086.jpg,true
37902,HO42502,DEXAMETASONA FOSFATO SODICO 8 mg / 2 mL SOLUCION INYECTABLE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23087.jpg,true
37903,HO43012,DEXAMETASONA FOSFATO 8 mg / 2 mL X 1 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53308.jpg,true
37904,HO42601,DEXAMETASONA 8 mg / 2 mL X 10 AMPOLLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23875.jpg,true
37905,ME26356,"DEXAMETASONA 0,5 mg X 30 TABLETAS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54029.jpg,true
37906,ME44066,DEXKETOPROFENO 25 mg / 10 mL X 20 SOLUCION ORAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52496.jpg,true
