id,sku,nombre_comercial,descripcion,marca_id,precio_usd,foto_url,activo,created_at,updated_at,molecula,linea,forma,disponible,requiere_cotizacion,visible_catalogo,es_cotizacion,pais_id,fuente_inhrr_ef,laboratorio,costo_usd,presentacion,unidades_por_presentacion
37305,ME23534,ACALIX 60 MG X 30 TABLETAS,,,17.10,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:25 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.23.534,"LABORATORIOS VARGAS, S.A.",10.26,X 30 TABLETAS,30
37306,ME42665,ACECLOFENACO 100 MG X 10 TABLETAS RECUBIERTAS,ACECLOFENACO,,4.78,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:25 GMT-0400 (hora de Venezuela),Aceclofenaco,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.42.665,THEON PHARMACEUTICALS LTD,2.87,X 10 TABLETAS RECUBIERTAS,10
37307,ME36867,ACETAB 250 MG X 20 TABLETAS,ACETAZOLAMIDA,,19.85,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:25 GMT-0400 (hora de Venezuela),Acetazolamida,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.36.867,"LABORATORIOS L.O. OFTALMI, C.A.",11.91,X 20 TABLETAS,20
37308,ME33539,ACETAMINOFEN 500 X 10 COMPRIMIDOS,ACETAMINOFEN,,0.82,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.33.539,"LABORATORIOS LETI, S.A.V.",0.49,X 10 COMPRIMIDOS,10
37309,ME43639/2,ACETAMINOFEN 650 MG X 10 TABLETAS,ACETAMINOFEN,,0.93,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:25 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.43.639,"LABORATORIOS L.O. OFTALMI, C.A.",0.56,X 10 TABLETAS,10
37310,ME43639/3,ACETAMINOFEN 650 MG X 20 TABLETAS,ACETAMINOFEN,,5.23,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:25 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.43.639,"LABORATORIOS L.O. OFTALMI, C.A.",3.14,X 20 TABLETAS,20
37311,ME43639/4,ACETAMINOFEN 650 MG X 30 TABLETAS,ACETAMINOFEN,,8.10,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:25 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.43.639,"LABORATORIOS L.O. OFTALMI, C.A.",4.86,X 30 TABLETAS,30
37312,ME43707,ACETAMINOFEN 150 MG / 5 ML JARABE,ACETAMINOFEN,,7.77,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:25 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,JARABE,true,false,true,false,,E.F.G.43.707,AARTI PHARMALABS LIMITED,4.66,,
37313,ME40083,ACETAMINOFEN 120 MG / 5 ML SOLUCION ORAL,ACETAMINOFEN,,3.63,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:25 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.40.083,"SM PHARMA, C.A.",2.18,,
37314,ME40084,ACETAMINOFEN 180 MG / 5 ML SOLUCION ORAL,ACETAMINOFEN,,7.83,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:26 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.40.084,"SM PHARMA, C.A.",4.7,,
37315,ME42488,ACETAMINOFEN 180 MG / 5 ML SOLUCION ORAL,ACETAMINOFEN,,4.97,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:26 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.42.488,"LABORATORIOS LETI, S.A.V.",2.98,,
37316,ME25466/2,ACETAMINOFEN 500 MG X 10 COMPRIMIDOS,ACETAMINOFEN,,1.38,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:26 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.25.466,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",0.83,X 10 COMPRIMIDOS,10
37317,ME25466/3,ACETAMINOFEN 500 MG X 30 COMPRIMIDOS,ACETAMINOFEN,,4.68,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:26 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.25.466,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",2.81,X 30 COMPRIMIDOS,30
37318,ME31234,ACETAMINOFEN 500 MG X 10 TABLETAS,ACETAMINOFEN,,0.72,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:26 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.31.234,"CALOX INTERNATIONAL, C.A.",0.43,X 10 TABLETAS,10
37319,ME23275/2,ACETAMINOFEN 500 MG X 10 TABLETAS,ACETAMINOFEN,,1.37,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:26 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.23.275,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",0.82,X 10 TABLETAS,10
37320,ME23275/3,ACETAMINOFEN 500 MG X 12 TABLETAS,ACETAMINOFEN,,2.58,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:26 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.23.275,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",1.55,X 12 TABLETAS,12
37321,ME23275/4,ACETAMINOFEN 500 MG X 24 TABLETAS,ACETAMINOFEN,,5.27,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:26 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.23.275,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",3.16,X 24 TABLETAS,24
37322,ME37101/3,ACETAMINOFEN - HIOSCINA N BUTIL BROMURO 500 MG-10 MG X 20 TABLETAS RE,,,1.77,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:26 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.37.101,"LABORATORIO LA SANTE, C.A.",1.06,X 20 TABLETAS RE,20
37323,ME37101/2,ACETAMINOFEN - HIOSCINA N BUTIL BROMURO 500 MG-10 MG X 10 TABLETAS RE,,,0.82,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:27 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.37.101,"LABORATORIO LA SANTE, C.A.",0.49,X 10 TABLETAS RE,10
37324,ME37095,ACETAMINOFEN 500 MG X 20 TABLETAS,ACETAMINOFEN,,2.05,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:27 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.37.095,"SM PHARMA, C.A.",1.23,X 20 TABLETAS,20
37325,ME40713,ACETAMINOFEN - CLORFENIRAMINA 125 MG - 1 MG / 5 ML JARABE,,,10.32,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:27 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.G.40.713,"SM PHARMA, C.A.",6.19,,
37326,ME39115,ACETAMINOFEN - TRAMADOL 325 MG - 37.5 MG X 10 COMPRIMIDOS,,,8.13,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:27 GMT-0400 (hora de Venezuela),,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.39.115,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",4.88,X 10 COMPRIMIDOS,10
37327,ME34148/3,ACETAZOLAMIDA 250 MG X 20 TABLETAS,ACETAZOLAMIDA,,9.77,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:27 GMT-0400 (hora de Venezuela),Acetazolamida,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.34.148,EMPRESA LABORATORIOS MEDSOL,5.86,X 20 TABLETAS,20
37328,ME34148/2,ACETAZOLAMIDA 250 MG X 10 TABLETAS,ACETAZOLAMIDA,,9.32,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:27 GMT-0400 (hora de Venezuela),Acetazolamida,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.34.148,EMPRESA LABORATORIOS MEDSOL,5.59,X 10 TABLETAS,10
37329,ME24875,ACEVAL 100 MG / ML SOLUCION ORAL EN GOTAS,ACETAMINOFEN,,6.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:27 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,GOTAS,true,false,true,false,,E.F.24.875,"LABORATORIOS VALMOR, C.A.",3.7,,
37330,ME42976,ACEVAL 180 MG / 5 ML SOLUCION ORAL,ACETAMINOFEN,,6.42,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:27 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.42.976,"LABORATORIOS VALMOR, C.A.",3.85,,
37331,ME30496/2,ACEVAL 650 MG X 10 TABLETAS,ACETAMINOFEN,,3.28,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:28 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.30.496,"LABORATORIOS VALMOR, C.A.",1.97,X 10 TABLETAS,10
37332,ME30496/3,ACEVAL 650 MG X 50 TABLETAS,ACETAMINOFEN,,13.10,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:28 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.30.496,"LABORATORIOS VALMOR, C.A.",7.86,X 50 TABLETAS,50
37333,ME31082,ACICLOR 1 G X 10 COMPRIMIDOS A.P.,ACICLOVIR,,97.68,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:28 GMT-0400 (hora de Venezuela),Aciclovir,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.31.082,"LABORATORIOS LETI, S.A.V.",58.61,X 10 COMPRIMIDOS A.P.,10
37334,ME24209,ACICLOR 5 % CREMA,ACICLOVIR,,27.20,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Aciclovir,Linea Farmacia,CREMA,true,false,true,false,,E.F.24.209,"LABORATORIOS LETI, S.A.V.",16.32,,
37335,ME43512,ACICLOVIR CREMA 5 %,PROPILENGLICOL - PARAFINA LIQUIDA LIGERA - PARAFINA BLANDA BLANCA - FOSFATO DE HIDROGENO DISODICO ANHIDRO - CLOROCRESOL - CETOMACROGOL 1000 - ALCOHOL CETILESTEARILICO  - AGUA PURIFICADA - ACICLOVIR,,4.55,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Aciclovir - Parafina Blanda - Sodio Hidrogeno Carbonato,Linea Farmacia,CREMA,true,false,true,false,,E.F.G.43.512,"JIANGXI SYNERGY PHARMACEUTICAL CO., LTD",2.73,,
37336,HO40581,ACICLOVIR 250 MG POLVO LIOFILIZADO PARA SOLUCION INYECTABLE PARA INFUSION INTRAVENOSA,ACICLOVIR,,16.35,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:28 GMT-0400 (hora de Venezuela),Aciclovir,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.40.581,VITALIS S.A.C.I.,9.81,,
37337,HO1046,MONARC- M 250 U. 1 X 1 AMPOLLA,,,10.37,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:28 GMT-0400 (hora de Venezuela),,Linea Hospitalaria,INYECTABLE,true,false,true,false,,P.B.1.046,CORPORACION COLIMODIO C.A.,6.22,X 1 AMPOLLA,1
37338,ME28634,ACICLOR 200 MG / 5 ML POLVO PARA SUSPENSION,ACICLOVIR,,25.87,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:28 GMT-0400 (hora de Venezuela),Aciclovir,Linea Farmacia,POLVO PARA RECONSTITUCION,true,false,true,false,,E.F.28.634,"LABORATORIOS LETI, S.A.V.",15.52,,
37339,ME26178/3,ACICLOVIR 200 MG X 20 TABLETAS,ACICLOVIR,,10.02,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:28 GMT-0400 (hora de Venezuela),Aciclovir,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.26.178,LABORATORIO PIFANO C.A.,6.01,X 20 TABLETAS,20
37340,ME26178/2,ACICLOVIR 200 MG X 10 TABLETAS,ACICLOVIR,,3.25,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:29 GMT-0400 (hora de Venezuela),Aciclovir,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.26.178,LABORATORIO PIFANO C.A.,1.95,X 10 TABLETAS,10
37341,ME26178/4,ACICLOVIR 200 MG X 24 TABLETAS,ACICLOVIR,,11.02,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:29 GMT-0400 (hora de Venezuela),Aciclovir,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.26.178,LABORATORIO PIFANO C.A.,6.61,X 24 TABLETAS,24
37342,ME31108,ACICLOVIR 200 MG X 25 TABLETAS,ACICLOVIR,,10.50,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:29 GMT-0400 (hora de Venezuela),Aciclovir,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.31.108,"CALOX INTERNATIONAL, C.A.",6.3,X 25 TABLETAS,25
37343,ME42505,ACICLOVIR 400 MG X 100 TABLETAS,ACICLOVIR,,30.40,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:29 GMT-0400 (hora de Venezuela),Aciclovir,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.42.505,CAPLIN POINT LABORATORIES LIMITED,18.24,X 100 TABLETAS,100
37344,ME44064,ACICLOVIR 5 % CREMA TOPICA,ACICLOVIR,,19.68,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:29 GMT-0400 (hora de Venezuela),Aciclovir,Linea Farmacia,SOLUCION TOPICA,true,false,true,false,,E.F.G.44.064,"CALOX INTERNATIONAL, C.A.",11.81,,
37345,ME34553/2,ACIDO ACETILSALICILICO 81 MG X 24 TABLETAS CON CUBIERTA ENTERICA,,,6.70,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:29 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.34.553,"LABORATORIOS L.O. OFTALMI, C.A.",4.02,X 24 TABLETAS CON CUBIERTA ENTERICA,24
37346,ME34553/3,ACIDO ACETILSALICILICO 81 MG X 30 TABLETAS CON CUBIERTA ENTERICA,,,5.80,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:29 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.34.553,"LABORATORIOS L.O. OFTALMI, C.A.",3.48,X 30 TABLETAS CON CUBIERTA ENTERICA,30
37347,HO44464,ACIDO ASCORBICO 500 MG / 5 ML SOLUCION INYECTABLE,ACIDO ASCORBICO,,33.87,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:29 GMT-0400 (hora de Venezuela),Ascorbico Acido,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.44.464,"GUIZHOU TIANDI PHARMACEUTICAL CO., LTD",20.32,,
37348,ME42963,ACIDO ASCORBICO 100 MG / ML SOLUCION ORAL,ACIDO ASCORBICO,,10.00,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:30 GMT-0400 (hora de Venezuela),Ascorbico Acido,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.42.963,"BIOQUIMICA INTERNACIONAL, C.A.",6,,
37349,ME1457,RESTYLANE PERLANE LIDOCAINA (ACIDO HIALURONICO - LIDOCAINA CLORHIDRATO) 20 MG / ML - 3 MG / ML GEL INYECTABLE,ACIDO HIALURONICO,,2.45,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:30 GMT-0400 (hora de Venezuela),Hialuronico Acido,Linea Farmacia,INYECTABLE,true,false,true,false,,P.B.1.457,Q-MED AB.,1.47,,
37350,HO3187/3,ACIDO FOLICO 10 MG / ML X 10 AMPOLLAS,ACIDO FOLICO,,57.90,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:30 GMT-0400 (hora de Venezuela),Folico Acido,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.3.187,MEGALABS S.A.,34.74,X 10 AMPOLLAS,10
37351,HO3187/2,ACIDO FOLICO 10 MG / ML X 3 AMPOLLAS,ACIDO FOLICO,,14.47,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:30 GMT-0400 (hora de Venezuela),Folico Acido,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.3.187,MEGALABS S.A.,8.68,X 3 AMPOLLAS,3
37352,HO3187/4,ACIDO FOLICO 10 MG / ML X 20 AMPOLLAS,ACIDO FOLICO,,3.32,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:30 GMT-0400 (hora de Venezuela),Folico Acido,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.3.187,MEGALABS S.A.,1.99,X 20 AMPOLLAS,20
37353,ME33347,ACIDO FOLICO 10 MG COMPRIMIDOS,ACIDO FOLICO,,1.65,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:30 GMT-0400 (hora de Venezuela),Folico Acido,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.33.347,"LABORATORIOS VARGAS, S.A.",0.99,,
37354,ME4630/3,ACIDO FOLICO 10 MG X 20 COMPRIMIDOS,ACIDO FOLICO,,3.68,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:30 GMT-0400 (hora de Venezuela),Folico Acido,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.4.630,MEGALABS S.A.,2.21,X 20 COMPRIMIDOS,20
37355,ME4630/4,ACIDO FOLICO 10 MG X 30 COMPRIMIDOS,ACIDO FOLICO,,5.20,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:30 GMT-0400 (hora de Venezuela),Folico Acido,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.4.630,MEGALABS S.A.,3.12,X 30 COMPRIMIDOS,30
37356,ME4630/2,ACIDO FOLICO 10 MG X 10 COMPRIMIDOS,ACIDO FOLICO,,2.15,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:31 GMT-0400 (hora de Venezuela),Folico Acido,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.4.630,MEGALABS S.A.,1.29,X 10 COMPRIMIDOS,10
37357,ME38298,ACIDO FOLICO 10 MG X 30 COMPRIMIDOS,ACIDO FOLICO,,6.13,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:31 GMT-0400 (hora de Venezuela),Folico Acido,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.38.298,"LABORATORIOS LETI, S.A.V.",3.68,X 30 COMPRIMIDOS,30
37358,ME4631,ACIDO FOLICO 10 MG / ML SOLUCION ORAL,ACIDO FOLICO,,11.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:31 GMT-0400 (hora de Venezuela),Folico Acido,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.4.631,MEGALABS S.A.,6.7,,
37359,ME33559,ACIDO FOLICO 10 MG X 30 TABLETAS,ACIDO FOLICO,,2.82,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:31 GMT-0400 (hora de Venezuela),Folico Acido,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.33.559,"CALOX INTERNATIONAL, C.A.",1.69,X 30 TABLETAS,30
37360,ME36039,ACIDO FOLICO 5 MG X 30 TABLETAS,ACIDO FOLICO,,4.07,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:31 GMT-0400 (hora de Venezuela),Folico Acido,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.36.039,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",2.44,X 30 TABLETAS,30
37361,ME37466,FUCIDIN H 20 MG - 10 MG / G CREMA.,ACIDO FUSIDICO,,18.87,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:31 GMT-0400 (hora de Venezuela),Acido Fusidico Hemihidrato,Linea Farmacia,CREMA,true,false,true,false,,E.F.37.466,"LEO LABORATORIES LTD, IRLANDA",11.32,,
37362,ME43542,ACIDO MEFENAMICO 500 MG X 10 TABLETAS,ACIDO MEFENAMICO,,3.05,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:31 GMT-0400 (hora de Venezuela),Mefenamico Acido,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.43.542,BOEHRINGER INGELHEIM PHARMA GMBH & CO. KG.,1.83,X 10 TABLETAS,10
37363,ME23174/2,VALPRON 500 MG X 10 TABLETAS,ACIDO VALPROICO,,13.40,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:31 GMT-0400 (hora de Venezuela),Valproico Acido,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.23.174,LABORATORIOS FARMA S.A.,8.04,X 10 TABLETAS,10
37364,ME23174/3,VALPRON 500 MG X 30 TABLETAS,ACIDO VALPROICO,,11.40,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:32 GMT-0400 (hora de Venezuela),Valproico Acido,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.23.174,LABORATORIOS FARMA S.A.,6.84,X 30 TABLETAS,30
37365,ME23174/4,VALPRON 500 MG X 60 TABLETAS,ACIDO VALPROICO,,45.58,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:32 GMT-0400 (hora de Venezuela),Valproico Acido,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.23.174,LABORATORIOS FARMA S.A.,27.35,X 60 TABLETAS,60
37366,ME38066,ACIDO IBANDRONICO 150 MG X 1 TABLETA RECUBIERTA,,,6.62,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:32 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.38.066,"CALOX INTERNATIONAL, C.A.",3.97,X 1 TABLETA RECUBIERTA,1
37367,ME44457,ACTUMIR DUO 12.5 MG-850 MG X 30 TABLETAS RECUBIERTAS,EMPAGLIFLOZINA - METFORMINA CLORHIDRATO,,30.85,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:32 GMT-0400 (hora de Venezuela),Empagliflozina - Metformina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.44.457,LABORATORIOS FARMA S.A.,18.51,X 30 TABLETAS RECUBIERTAS,30
37368,ME43334,ADAPALENO - CLINDAMICINA 0.1 % - 1 % GEL,ADAPALENO,,3.25,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:32 GMT-0400 (hora de Venezuela),Adapaleno,Linea Farmacia,GEL,true,false,true,false,,E.F.G.43.334,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",1.95,,
37369,HO34745,ADRENALINA 1 MG / ML X 5 AMPOLLAS,ADRENALINA,,8.38,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:32 GMT-0400 (hora de Venezuela),Adrenalina,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.34.745,"LABORATORIO BIOSANO, S.A.",5.03,X 5 AMPOLLAS,5
37370,ME36828/2,AFLAMAX 50 MG X 10 TABLETAS RECUBIERTAS,DICLOFENACO POTASICO,,2.28,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Mon Sep 21 2026 19:03:32 GMT-0400 (hora de Venezuela),Diclofenaco,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.36.828,"LABORATORIOS L.O. OFTALMI, C.A.",1.37,X 10 TABLETAS RECUBIERTAS,10
