producto_id,sku,nombre_comercial,nucleo,foto_url,fuente,detalle
39219,ME33238/3,FERGANIC FOLIC 40 MG - 350 MCG X 20 TABLETAS MASTICABLES,FERGANIC FOLIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3971.jpg,cobeca,FERGANIC FOLIC TAB MAST 40MG X20 MEG
38090,ME41359,FEXORAT 30 MG / 5 ML SUSPENSION ORAL,FEXORAT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53627.jpg,cobeca,FEXORAT SUSP ORAL 30MG/5ML PED 120ML L.O
38091,ME30089,FINASTERIDE 5 MG X 30 TABLETAS RECUBIERTAS,FINASTERIDE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/12033.jpg,cobeca,FINASTERIDE TAB 5MG X30 CLX
38094,ME29110,FISIOLIN 0.65 % SOLUCION NASAL,FISIOLIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23647.jpg,cobeca,FISIOLIN SOL NASAL DOSIS 26ML X260 L.O
38095,ME38634/2,FITEX 20 MG X 1 TABLETA,FITEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99114.jpg,cobeca,FITEX TAB 20MG X1 FAR
38096,ME38634/3,FITEX 20 MG X 2 TABLETAS,FITEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99115.jpg,cobeca,FITEX TAB 20MG X2 FAR
38097,ME39597/2,FITEX 5 MG X 10 TABLETAS,FITEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20284.jpg,cobeca,FITEX TAB REC 5MG X10 FAR
38100,ME29074,FLAVOL 300 MG X 20 CAPSULAS,FLAVOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4190.jpg,cobeca,FLAVOL CAP 300MG X20 RNV
38105,HO24421,FLEMIBAR 20 MG - 2500 MG / 5 ML X 3 AMPOLLAS,FLEMIBAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29271.jpg,cobeca,FLEMIBAR AMP 20MG/2500MG/5ML X 3
38106,ME24420,FLEMIBAR 10 MG - 250 MG X 10 COMPRIMIDOS RECUBIERTOS,FLEMIBAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28552.jpg,cobeca,FLEMIBAR COM 10MG/250MG X 10
38107,ME38680,FLENOX 15 MG / 5 ML SOLUCION ORAL,FLENOX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50900.jpg,cobeca,FLENOX SOL ORAL PED 15MG/5ML 60ML BIOT
38108,ME35680,FLINAS 0.05 % X 140 SUSPENSION NASAL PARA NEBULIZAR,FLINAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91716.jpg,cobeca,"FLINAS SUS P/NEB DOSIS 0,05%MCG X 140"
38109,MI27670,FLODONT 0.15 % ENJUAGUE BUCAL,FLODONT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10367.jpg,cobeca,ENJ/BUC FLODONT 180ML
38110,ME41019,FLOMED 0.15 % - 0.25 % SOLUCION TOPICA BUCAL ATOMIZADORA,FLOMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16421.jpg,cobeca,"FLOMED SOL TOP BUC 0,15ML/0,25%145ML ELM"
39222,ME41147,FLOMED 0.15 % - 0.25 % SOLUCION TOPICA BUCAL,FLOMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16421.jpg,cobeca,"FLOMED SOL TOP BUC 0,15ML/0,25%145ML ELM"
38111,ME27243,FLUCON 150 MG X 2 CAPSULAS,FLUCON,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9690.jpg,cobeca,FLUCON CAP 150MG X2 MEG
38122,ME28326/2,FLUDIL 10 MG X 20 TABLETAS,FLUDIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1790.jpg,cobeca,FLUDIL TAB 10MG X20 PHARME
38123,ME28326/3,FLUDIL 10 MG X 40 TABLETAS,FLUDIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95624.jpg,cobeca,FLUDIL TAB 10MG X40 PHARME
38124,HO42815,FLUMAZENIL 0.5 MG / 5 ML X 1 AMPOLLA,FLUMAZENIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53237.jpg,cobeca,"FLUMAZENIL SOL INY 0,5MG/5ML 5ML X1 ADN"
38130,ME21985,FOLIFER B-12 X 30 TABLETAS,FOLIFER,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5344.jpg,cobeca,FOLIFER B12 TAB X30 RNV
38133,ME41993,FOSFOLIT 21.6 G - 8.1 G / 45 ML SOLUCION ORAL,FOSFOLIT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17761.jpg,cobeca,"FOSFOLIT SOL ORAL 21,6/8,1G 45ML VARG"
38135,ME24373,FUGOLIN 1 % SOLUCION,FUGOLIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2986.jpg,cobeca,FUGOLIN CREM VAG 1%  50G X6 APLIC VIN
38136,ME31637,FULGRAM 875 MG - 125 MG X 16 COMPRIMIDOS RECUBIERTOS,FULGRAM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17884.jpg,cobeca,FULGRAM COMP REC 875MG/125MG X16 LETI
38138,ME43354,FUNTRAZOL 100 MG X 10 CAPSULAS,FUNTRAZOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21367.jpg,cobeca,FUNTRAZOL CAP 100MG X10 ANG/H
38149,ME20787,GABOX 200 MG X 20 COMPRIMIDOS,GABOX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6134.jpg,cobeca,GABOX TAB 200MG X20 RNV
38150,ME24868,GARABET 0.3 % - 0.1 % SOLUCION OFTALMICA,GARABET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7339.jpg,cobeca,GARABET SOL OFT 5ML L.O
38151,ME26651,GARDENAL 100 MG X 30 COMPRIMIDOS,GARDENAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1477.jpg,cobeca,GARDENAL TAB 100MG X30 CLX
38152,ME39975/3,GENESA 3 MG-20 MCG X 28 COMPRIMIDOS RECUBIERTOS,GENESA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13744.jpg,cobeca,GENESA COM/REC 3MG/20MCG X 28
38161,ME40365,GLICAZET 500 MG / 5 MG TABLETAS RECUBIERTAS,GLICAZET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26018.jpg,cobeca,GLICAZET TAB 500MG/5MG X40 GFARM
38163,ME27630,GLIDAN 80 MG X 20 TABLETAS,GLIDAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9706.jpg,cobeca,GLIDAN TAB 80MG X20 MEG
38164,ME43215,GLIFORMIN 1000 MG X 30 TABLETAS RECUBIERTAS,GLIFORMIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22351.jpg,cobeca,GLIFORMIN TAB 1000MG X30 MEY
38165,ME43214,GLIFORMIN 850 MG X 30 TABLETAS RECUBIERTAS,GLIFORMIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23014.jpg,cobeca,GLIFORMIN TAB 850MG X30 MEY
38170,ME44696/2,GLIPTIN 500 MG - 50 MG X 10 COMPRIMIDOS RECUBIERTOS,GLIPTIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26771.jpg,cobeca,GLIPTIN-M COMP REC 500/50MG X10 ZUO
38171,ME44696/3,GLIPTIN 500 MG - 50 MG X 30 COMPRIMIDOS RECUBIERTOS,GLIPTIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28336.jpg,cobeca,GLIPTIN-M COMP REC 500/50MG X30 ZUO
38174,ME44000,GLUCOVAL 10 MG X 30 TABLETAS RECUBIERTAS,GLUCOVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53623.jpg,cobeca,GLUCOVAL TAB REC 10MG X30 VLM
38175,ME44001,GLUCOVAL 25 MG X 30 TABLETAS RECUBIERTAS,GLUCOVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53624.jpg,cobeca,GLUCOVAL TAB REC 25MG X30 VLM
38178,ME35120,GRATIO 500 MG X 10 TABLETAS RECUBIERTAS,GRATIO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93745.jpg,cobeca,GRATIO TAB REC 500MG X10 RNV
38180,ME24672,GULAPER 250 MG / 5 ML SOLUCION ORAL,GULAPER,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53409.jpg,cobeca,GULAPER SOL ORAL 250MG/5ML 200ML MEG
38181,ME44629,GULAPER 250 MG / 5 ML SOLUCION ORAL SABOR A MENTA,GULAPER,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53409.jpg,cobeca,GULAPER SOL ORAL 250MG/5ML 200ML MEG
38183,ME25838,GYNODERAIN 0.6 G X 6 OVULOS,GYNODERAIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8278.jpg,cobeca,"GYNODERAIN OVU 0,6G X6 LETI"
38184,ME43566,GYNOMET 750 MG - 200 MG X 7 OVULOS,GYNOMET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53056.jpg,cobeca,GYNOMET OVUL VAG 750MG/200MG X7 LETI
38186,ME25273,HELAL 200 MG X 2 COMPRIMIDOS,HELAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6546.jpg,cobeca,HELAL COMP 200MG X2 MEG
38187,ME28801,HEPAFOL B12 X 30 TABLETAS RECUBIERTAS,HEPAFOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1766.jpg,cobeca,HEPAFOL TAB X30 MEY
38188,ME36675,HEPROX 0.4 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,HEPROX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91510.jpg,cobeca,"HEPROX CAP 0,4MG X30 DLR"
38189,ME43345,HEXANTFLEM 250 MG / 5 ML SOLUCION ORAL,HEXANTFLEM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53268.jpg,cobeca,HEXANTFLEM SOL ORAL 250MG/5ML 120ML MEG
39243,ME43494,HEXANTFLEM 100 MG - 5 ML SOLUCION ORAL,HEXANTFLEM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53269.jpg,cobeca,HEXANTFLEM SOL ORAL 100MG/5ML 120ML MEG
38197,ME39520,HIDROTEN 12.5 MG X 30 TABLETAS,HIDROTEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96218.jpg,cobeca,"HIDROTEN TAB 12,5MG X30 FAR"
38199,ME43845,PASIM FEM 20 MG - 400 MG X 10 COMPRIMIDOS RECUBIERTOS,PASIM FEM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54299.jpg,cobeca,PASIM FEM COMP REC 20MG/400MG X10 MEG
38201,ME39098,HISTALER 5 MG X 10 TABLETAS RECUBIERTAS,HISTALER,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30267.jpg,cobeca,HISTALER TAB/REC 5MG X 10
38203,ME41649,HISTIVERT 24 MG X 30 COMPRIMIDOS,HISTIVERT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16044.jpg,cobeca,HISTIVERT COM 24MG X 30
38204,ME38784,IBANDROMET 150 MG X 1 TABLETA RECUBIERTA,IBANDROMET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97785.jpg,cobeca,IBANDROMET TAB REC 150MG X1 MEY
38205,ME42272,IBECAR 150 MG X 30 TABLETAS RECUBIERTAS,IBECAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27009.jpg,cobeca,IBECAR TAB REC 150MG X30 VLM
38206,ME42142,IBECAR 300 MG X 30 TABLETAS RECUBIERTAS,IBECAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27010.jpg,cobeca,IBECAR TAB REC 300MG X30 VLM
38207,ME43775,IBLUFEN 800 MG X 10 TABLETAS,IBLUFEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23883.jpg,cobeca,IBLUFEN TAB 800MG X10 BLUE/M
38208,ME39249/2,IBUCOLVAL 600 MG - 4 MG X 10 TABLETAS RECUBIERTAS,IBUCOLVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50513.jpg,cobeca,IBUCOLVAL TAB 600MG/4MG X 10
38209,ME39249/3,IBUCOLVAL 600 MG - 4 MG X 20 TABLETAS RECUBIERTAS,IBUCOLVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94906.jpg,cobeca,IBUCOLVAL TAB REC 600MG/4MG X20 VLM
38210,ME21722,IBUFENAC 400 MG X 20 CAPSULAS,IBUFENAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23089.jpg,cobeca,IBUFENAC CAP 400MG X20 RNV
38211,ME43466,IBUMAX 100 MG / 5 ML SUSPENSION ORAL,IBUMAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50304.jpg,cobeca,IBUMAX SUSP/ORAL 100MG/5ML X 60ML
38212,ME44745,IBUN 600 MG X 10 TABLETAS RECUBIERTAS,IBUN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26152.jpg,cobeca,IBUN TAB 600MG X10 COFA
38213,ME44025,IBUN 800 MG X 10 TABLETAS RECUBIERTAS,IBUN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53061.jpg,cobeca,IBUN TAB REC 800MG X10 COFA
38226,ME27398,IBUTAN 100 MG / 5 ML SUSPENSION,IBUTAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8970.jpg,cobeca,IBUTAN SUSP 100MG/5ML 60ML MEY
38227,ME38880,IBUTAN 200 MG / 5 ML SUSPENSION,IBUTAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94585.jpg,cobeca,IBUTAN SUSP 200MG/5ML 60ML MEY
38228,ME42600,IBUTAN 200 MG X 10 TABLETAS,IBUTAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4835.jpg,cobeca,IBUTAN TAB 200MG X10 MEY
38229,ME19994/2,IBUTAN 400 MG X 10 TABLETAS,IBUTAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8969.jpg,cobeca,IBUTAN TAB 400MG X10 MEY
38230,ME19994/3,IBUTAN 400 MG X 20 TABLETAS,IBUTAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92332.jpg,cobeca,IBUTAN TAB 400MG X20 MEY
38231,ME39059,IBUTAN 600 MG X 10 TABLETAS,IBUTAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/127.jpg,cobeca,IBUTAN TAB 600MG X10 MEY
38232,ME40927/2,IBUTANCOL 400 MG - 4 MG X 10 TABLETAS,IBUTANCOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14204.jpg,cobeca,IBUTANCOL TAB 400MG/4MG X10 MEY
38233,ME40927/3,IBUTANCOL 400 MG - 4 MG X 20 TABLETAS,IBUTANCOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14205.jpg,cobeca,IBUTANCOL TAB 400MG/4MG X20 MEY
38234,ME39405/2,IBUTANCOL 600 MG - 4 MG X 10 TABLETAS,IBUTANCOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95589.jpg,cobeca,IBUTANCOL TAB 600MG/4MG X10 MEY
38235,ME39405/3,IBUTANCOL 600 MG - 4 MG X 20 TABLETAS,IBUTANCOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95590.jpg,cobeca,IBUTANCOL TAB 600MG/4MG X20 MEY
38236,ME42479/2,IBUTANFEM 400 MG - 20 MG X 20 TABLETAS RECUBIERTAS,IBUTANFEM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25251.jpg,cobeca,IBUTANFEM TAB 400MG/20MG X20 MEY
38237,ME42479/3,IBUTANFEM 400 MG - 20 MG X 30 TABLETAS RECUBIERTAS,IBUTANFEM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25252.jpg,cobeca,IBUTANFEM TAB 400MG/20MG X30 MEY
38238,ME32276,IDOXEN 75 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,IDOXEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29527.jpg,cobeca,IDOXEN CAP LIB/PRO 75MG X 30
38239,ME32277,IDOXEN 150 MG X 10 CAPSULAS DE LIBERACION PROLONGADA,IDOXEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5699.jpg,cobeca,IDOXEN CAP LP 150MG X10 DLR
38241,ME38150,ILTUX 20 MG X 28 COMPRIMIDOS RECUBIERTOS,ILTUX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93907.jpg,cobeca,ILTUX COMP 20MG X28 ADIUM
38242,ME42948,IMAZOL DUAL 500 MG CAPSULA BLANDA VAGINAL + 1 % X 1 CREMA VAGINAL,IMAZOL DUAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8397.jpg,cobeca,IMAZOL DUAL OVU 500MG X1 + CREM 10G MEY
38243,MI30271,IMAZOL 1 % POLVO,IMAZOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11071.jpg,cobeca,IMAZOL SPRAY 1% 25ML MEY
38244,ME30272,IMAZOL 1 % SOLUCION TOPICA ATOMIZADOR,IMAZOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1853.jpg,cobeca,IMAZOL SOL 20ML MEY
38245,ME20148,IMAZOL 100 MG X 6 TABLETAS VAGINALES,IMAZOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1854.jpg,cobeca,IMAZOL TAB VAG X6 MEY
39256,ME20149,IMAZOL 1 % SOLUCION,IMAZOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1852.jpg,cobeca,IMAZOL CREM 20G MEY
38246,ME41339,INIBIL 20 MG X 14 COMPRIMIDOS CON CUBIERTA ENTERICA,INIBIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13662.jpg,cobeca,INIBIL COMP 20MG X14 DLR
38247,ME41338,INIBIL 40 MG X 14 COMPRIMIDOS CON CUBIERTA ENTERICA,INIBIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13661.jpg,cobeca,INIBIL COMP 40MG X14 DLR
38248,ME22931,IPALAT 1 % CREMA,IPALAT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10960.jpg,cobeca,IPALAT CREM 20G COFA
38251,ME27981,IPROXIN 500 MG X 12 TABLETAS RECUBIERTAS,IPROXIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91152.jpg,cobeca,IPROXIN TAB 500MG X12 PLX
38252,ME44404,IPROXIN 750 MG X 10 TABLETAS RECUBIERTAS,IPROXIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54333.jpg,cobeca,IPROXIN TAB/REC 750MG X10 PLX
39259,ME43717,IRBETIAZID 300 MG - 12.5 MG X 28 TABLETAS,IRBETIAZID,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25237.jpg,cobeca,"IRBETIAZID TAB 300/12,5MG X28 MEY"
38260,ME42354,ISBELA 2 MG - 0.035 MG X 21 TABLETAS RECUBIERTAS,ISBELA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25187.jpg,cobeca,"ISBELA TAB 2MG/0,035MG X21 VIV"
38264,ME43469,IZABAN 10 MG X 30 COMPRIMIDOS RECUBIERTOS,IZABAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29953.jpg,cobeca,IZABAN COM 10MG X 30
38265,ME44047,IZABAN DPP 25 MG - 5 MG X 30 COMPRIMIDOS RECUBIERTOS,IZABAN DPP,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54207.jpg,cobeca,IZABAN DPP COMP REC 25MG/5MG X30 LETI
38266,ME35154/2,KAPET 75 MG X 14 TABLETAS RECUBIERTAS,KAPET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7826.jpg,cobeca,KAPET TAB REC 75MG X14 MEY
38268,HO38074,KATRIN 30 MG / ML X 1 AMPOLLA,KATRIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50006.jpg,cobeca,KATRIN AMP 30MG/ML X 1
38269,ME42567,KAYIVIS 10 % SOLUCION TOPICA,KAYIVIS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6514.jpg,cobeca,KAYIVIS SOL X 10 ML
38270,HO30748/2,KELAC 30 MG / ML X 1 AMPOLLA,KELAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8261.jpg,cobeca,KELAC SOL INY 30MG/ML X1
38271,HO30748/3,KELAC 30 MG / ML X 3 AMPOLLAS,KELAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95398.jpg,cobeca,KELAC SOL INY 30MG/ML X3 MEG
38273,ME42343,KELAC 30 MG X 4 TABLETAS SUBLINGUALES.,KELAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27471.jpg,cobeca,KELAC TAB SL 30MG X4 MEG
38274,ME31304,KELFEN 50 MG X 10 CAPSULAS,KELFEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1518.jpg,cobeca,KELFEN CAP 50MG X10 MEG
38275,ME28589,KELFEN 100 MG X 20 COMPRIMIDOS CON CUBIERTA ENTERICA,KELFEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11061.jpg,cobeca,KELFEN COMP 100MG X20 MEG
38279,ME25621,KETAZOL 2 % CHAMPU,KETAZOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7281.jpg,cobeca,KETAZOL CHAMPU 60ML VARG
38280,ME25126,KETAZOL 2 % CREMA,KETAZOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6552.jpg,cobeca,KETAZOL CREM 15G VARG
38281,ME25867,KETAZOL 400 MG X 3 OVULOS,KETAZOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7624.jpg,cobeca,KETAZOL OVU VAG 400MG X3 VARG
38283,ME42916,KETODEX 100 MG X 10 TABLETAS CON RECUBRIMIENTO ENTERICO,KETODEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28361.jpg,cobeca,KETODEX TAB ENT 100MG X10 PLX
38295,ME42483,KETOREL 30 MG X 4 COMPRIMIDOS ORODISPERSABLE,KETOREL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29434.jpg,cobeca,KETOREL COM/ORODISP 30MG X 4
38300,ME43754/2,KEYDOL 400 MG - 4 MG X 10 COMPRIMIDOS RECUBIERTOS,KEYDOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54359.jpg,cobeca,KEYDOL COMP REC 400MG/4MG X10 MEG
38301,ME43754/3,KEYDOL 400 MG - 4 MG X 20 COMPRIMIDOS RECUBIERTOS,KEYDOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54358.jpg,cobeca,KEYDOL COMP REC 400MG/4MG X20 MEG
38302,ME43753/2,KEYDOL 600 MG - 4 MG X 10 COMPRIMIDOS RECUBIERTOS,KEYDOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54360.jpg,cobeca,KEYDOL COMP REC 600MG/4MG X10 MEG
38303,ME43753/3,KEYDOL 600 MG - 4 MG X 20 COMPRIMIDOS RECUBIERTOS,KEYDOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54361.jpg,cobeca,KEYDOL COMP REC 600MG/4MG X20 MEG
38304,ME25409,KLAS 100 MG X 20 CAPSULAS,KLAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6615.jpg,cobeca,KLAS CAP 100MG X20 ELM
38305,ME35022,L - CARNITINA 1 G / 10 ML SOLUCION ORAL,L - CARNITINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20545.jpg,cobeca,L-CARNITINA SOL ORAL 1G/10ML 120ML FC
38306,ME36925/2,LACTBET 3000 U X 10 CAPSULAS,LACTBET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52649.jpg,cobeca,LACTBET CAP 3000U X10 BIOT
38310,ME44410,LAMICTAL 25 MG X 30 TABLETAS DISPERSABLES-MASTICABLES,LAMICTAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11119.jpg,cobeca,LAMICTAL COMP 25MG X30 FAR
39535,ME44412,LAMICTAL 100 MG X 30 TABLETAS DISPERSABLES-MASTICABLES,LAMICTAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11117.jpg,cobeca,LAMICTAL TAB MAST 100 MG X30 FARMA
39536,ME44411,LAMICTAL 50 MG X 30 TABLETAS DISPERSABLES - MASTICABLES,LAMICTAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11118.jpg,cobeca,LAMICTAL TAB/MAST 50MG X 30
38313,HO44183,LAMPRAL 4 MG / 2 ML X 2 AMPOLLAS,LAMPRAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54482.jpg,cobeca,LAMPRAL SOL/INY 4MG/2ML X2 AMP BIOTECH
38317,ME38587,LENTOCILIN 6.3.3 X 1 AMPOLLA,LENTOCILIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51060.jpg,cobeca,LENTOCILIN AMP 6.3.3 X1 DORO
38318,ME37188,LEPRIT 25 MG X 30 TABLETAS,LEPRIT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11553.jpg,cobeca,LEPRIT TAB 25MG X30 PHARME
38319,ME17826,LEPTAZINE 10 MG X 24 COMPRIMIDOS,LEPTAZINE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5079.jpg,cobeca,LEPTAZINE COMP 10MG X24 MEG
38320,ME16386,LEPTAZINE 5 MG X 30 COMPRIMIDOS,LEPTAZINE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5080.jpg,cobeca,LEPTAZINE COMP 5MG X30 MEG
38326,ME33641/2,LETISAN 500 MG X 10 COMPRIMIDOS RECUBIERTOS DE ACCION PROLONGADA,LETISAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50523.jpg,cobeca,LETISAN TAB/MAST 500MG UVA X 10
39284,ME38543,LETISAN 500 MG X 10 TABLETAS MASTICABLES SABOR UVA,LETISAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50523.jpg,cobeca,LETISAN TAB/MAST 500MG UVA X 10
38329,ME42905,LEVAMOX 750 MG X 10 TABLETAS RECUBIERTAS,LEVAMOX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20350.jpg,cobeca,LEVAMOX TAB 750MG X10 FC
38345,ME43586,LEVOPRIDE 25 MG X 30 COMPRIMIDOS,LEVOPRIDE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29747.jpg,cobeca,LEVOPRIDE COMP 25MG X 30
