producto_id,orden,estado,propuesta,accion,metodo,score,ref_id,ref_nombre,atc_id
38268,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38298,1,ok,Ketorolaco Trometamina,revisar,fuzzy,0.731,1957,Ketorolaco Trometamol,1161
38304,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38306,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38307,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38317,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38318,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38326,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38327,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38329,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38355,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38356,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38358,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38364,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38365,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38368,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38369,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38370,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38371,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38372,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38393,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38413,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38430,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38432,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38437,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38457,1,ok,Metformina Clorhidrato,revisar,sin_match,0,,,
38461,1,ok,Metformina Clorhidrato,revisar,sin_match,0,,,
38462,1,ok,Metformina Clorhidrato,revisar,sin_match,0,,,
38463,2,ok,Metformina Clorhidrato,revisar,sin_match,0,,,
38464,1,ok,Metformina Clorhidrato,revisar,sin_match,0,,,
38465,2,ok,Metformina Clorhidrato,revisar,sin_match,0,,,
38479,1,ok,Metronidazol Benzoil,revisar,fuzzy,0.72,2321,Metronidazol Benzoato,2719
38491,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38492,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38493,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38494,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38495,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38496,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38507,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38508,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38509,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38510,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38511,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38515,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38519,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38520,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38523,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38524,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38526,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38528,1,ok,N-Butil Bromuro de Hioscina,revisar,sin_match,0,,,
38529,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38530,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38545,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38546,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38556,1,ok,Nimodipina,revisar,fuzzy,0.692,4046,Nimodipino,1884
38557,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38560,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38561,1,ok,Nitazoxanida,revisar,sin_match,0,,,
38576,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38577,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38580,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38584,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38585,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38588,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38614,1,ok,Lisado Bacteriano,revisar,sin_match,0,,,
38628,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38642,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38643,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38652,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38653,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38654,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38655,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38657,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38659,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
