producto_id,nombre,sku,fuente,principio_activo,molecula_enlazada,ref_id,atc_id
39383,TAMOA 250 MG COMPRIMIDOS MASTICABLES,ME39471,INHRR,PAMOATO DE PIRANTEL ,Pirantel,2783,5786
39384,TARVINA 20 MG X 10 TABLETAS RECUBIERTAS,ME44195/2,INHRR,ATORVASTATINA CALCICA - ATORVASTATINA CALCICA TRIHIDRATADA,Atorvastatina,329,2018
39385,TARVINA 20 MG X 30 TABLETAS RECUBIERTAS,ME44195/3,INHRR,ATORVASTATINA CALCICA - ATORVASTATINA CALCICA TRIHIDRATADA,Atorvastatina,329,2018
39386,TARVINA 40 MG X 10 TABLETAS RECUBIERTAS,ME44196,INHRR,ATORVASTATINA CALCICA TRIHIDRATADA - ATORVASTATINA CALCICA,Atorvastatina,329,2018
39387,TENSOMAX 60 MG X 10 CAPSULAS DE LIBERACION PROLONGADA,ME28562,INHRR,NIFEDIPINA,Nifedipino,4045,1883
39388,TERAGRIPFORTE NOCHE 650 MG-4 MG X 6 GRANULADO PARA SOLUCION ORAL,ME44419/3,INHRR,ACETAMINOFEN - CLORFENIRAMINA MALEATO,Clorfeniramina,847,2282
39389,TERAGRIPFORTE NOCHE 650 MG - 4 MG X 4 TABLETAS RECUBIERTAS,ME44419/2,INHRR,ACETAMINOFEN - CLORFENIRAMINA MALEATO,Clorfeniramina,847,2282
39390,TERAGRIPFORTE NOCHE 650 MG-4 MG X 10 GRANULADO PARA SOLUCION ORAL,ME44419/4,INHRR,ACETAMINOFEN - CLORFENIRAMINA MALEATO,Clorfeniramina,847,2282
39395,TOBRAMICINA 0.3 % SOLUCION OFTALMICA,ME36574,INHRR,TOBRAMICINA SULFATO,Tobramicina,3442,3385
39396,TOBRASOL 3 MG / G UNGUENTO OFTALMICO,ME28025,INHRR,TOBRAMICINA SULFATO,Tobramicina,3442,3385
39407,VERALEN P 75 MG / 3 ML X 1 AMPOLLA,HO43946,INHRR,DICLOFENACO POTASICO,Diclofenaco,1073,2675
39414,YONAL 15 MG / 5 ML SOLUCION ORAL,ME28666,INHRR,DEXTROMETORFANO BROMHIDRATO MONOHIDRATO,Dextrometorfano,1053,6140
39418,ACRYLARM 0.2 % GEL OFTALMICO,ME32679,INHRR,ACIDO POLIACRILICO,Hialuronico Acido,1733,
39422,ALERVAX 120 MG X 10 TABLETAS RECUBIERTAS,ME34071,INHRR,FEXOFENADINA CLORHIDRATO,Fexofenadina,1448,6268
39428,APIRETFLU 24 HORAS X 6 GRANULADO,ME43632,INHRR,ACETAMINOFEN - CLORFENIRAMINA MALEATO - ACETAMINOFEN - CLORFENAMINA MALEATO - CAFEINA,Clorfenamina,845,6202
39428,APIRETFLU 24 HORAS X 6 GRANULADO,ME43632,INHRR,ACETAMINOFEN - CLORFENIRAMINA MALEATO - ACETAMINOFEN - CLORFENAMINA MALEATO - CAFEINA,Clorfeniramina,847,2282
39438,BEDEX 0.15 % SOLUCION TOPICA BUCAL,ME42975,INHRR,BENCIDAMINA CLORHIDRATO,Bencidamina,416,62
39442,BIRGIT PLUS 50 MG - 850 MG X 30 COMPRIMIDOS RECUBIERTOS,ME43492,INHRR,SITAGLIPTINA - METFORMINA CLORHIDRATO,Metformina,2280,598
39443,BIOTALOL HCT 10 MG - 6.25 MG COMPRIMIDOS RECUBIERTOS,ME43578,INHRR,HIDROCLOROTIAZIDA - FUMARATO DE BISOPROLOL,Bisoprolol,3830,1815
39446,BRIMOPRESS 0.2 % SOLUCION OFTALMICA,ME40814,INHRR,BRIMONIDINA TARTRATO,Brimonidina,517,2677
39447,BRIXIA 0.0 5 % SOLUCION OFTALMICA,ME32168,INHRR,AZELASTINA CLORHIDRATO,Azelastina,362,6541
39449,HIOSCINA N-BUTILBROMURO 10 MG X 10 TABLETAS RECUBIERTAS,ME43037,INHRR,N-BUTILBROMURO DE HIOSCINA,Butilescopolamina Bromuro,553,237
39450,NAFAZOLINA CLORHIDRATO 0.012 % SOLUCION OFTALMICA,ME44027,INHRR,CLORHIDRATO DE NAFAZOLIN,Nafazolina,2399,5853
39451,GYNOTRAN 15 %-4 % CREMA VAGINAL,ME36249,INHRR,METRONIDAZOL - NITRATO DE MICONAZOL,Miconazol,2332,456
39452,CEFOTAS 250 MG / 5 ML POLVO PARA SUSPENSION ORAL,ME44040,INHRR,CEFADROXILO MONOHIDRATO ,Cefadroxilo,666,3258
39456,NASIN 0.05 % SOLUCION NASAL,ME18142,INHRR,CLORHIDRATO DE OXIMETAZOLINA,Oximetazolina,2622,5850
39457,DOLMOBROX 15 MG / 5 ML SOLUCION ORAL,ME44393,INHRR,DEXTROMETORFANO BROMHIDRATO MONOHIDRATO,Dextrometorfano,1053,6140
39461,SOLUCION PARA DIALISIS PERITONEAL CON DEXTROSA AL 1.5 % BAJA EN MAGNESIO,ME34036,INHRR,CLORURO DE SODIO - CLORURO DE MAGNESIO,Citrato Magnesio,788,
39469,DUNIXI 10 MG X 30 COMPRIMIDOS RECUBIERTOS,ME44385,INHRR,DAPAGLIFOZINA,Dapagliflozina,964,665
39472,DICLOFENAC SODICO 1 % GEL,ME37301,INHRR,DICLOFENAC SODICO,Diclofenaco,1073,2675
39475,DEXAMETASONA 21-FOLATO 4 MG / ML X 10 AMPOLLAS,HO26290,INHRR,DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1034,6447
39479,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 MG - 500 MG TABLETAS RECUBIERTAS,ME42667,INHRR,METFORMINA CLORHIDRATO - SITAGLIPTINA CLORHIDRATO MONOHIDRATO,Metformina,2280,598
39479,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 MG - 500 MG TABLETAS RECUBIERTAS,ME42667,INHRR,METFORMINA CLORHIDRATO - SITAGLIPTINA CLORHIDRATO MONOHIDRATO,Sitagliptina,3184,651
39480,DEXABIOL 4 MG / ML X 1 AMPOLLA,HO44743,INHRR,DEXAMETASONA FOSFATO SODICO,Dexametasona,1034,6447
39482,DICLOFENAC DIETILAMINA 1.16 % EMULGEL,MI37540,INHRR,DICLOFENAC SODICO,Diclofenaco,1073,2675
39483,DIFENAC 100 MG X 10 COMPRIMIDOS RECUBIERTOS,ME24522,INHRR,DICLOFENAC SODICO,Diclofenaco,1073,2675
39485,CLOTRIMAZOL - NEOMICINA - DEXAMETASONA 1 % - 0.5 % - 0.04 % X 1 CREMA,ME36125,INHRR,CLOTRIMAZOL - DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1034,6447
39488,ALIVETOS 3 MG - 15 MG / 5 ML SOLUCION ORAL,ME44089,INHRR,CLORFENAMINA MALEATO - DEXTROMETORFANO BROMHIDRATO MONOHIDRATO,Dextrometorfano,1053,6140
39488,ALIVETOS 3 MG - 15 MG / 5 ML SOLUCION ORAL,ME44089,INHRR,CLORFENAMINA MALEATO - DEXTROMETORFANO BROMHIDRATO MONOHIDRATO,Clorfenamina,845,6202
39489,DOLAK 30 MG X 4 COMPRIMIDOS SUBLINGUALES,ME38932/4,INHRR,KETOROLAC TROMETAMINA,Ketorolaco Trometamol,1957,1161
39489,DOLAK 30 MG X 4 COMPRIMIDOS SUBLINGUALES,ME38932/4,INHRR,KETOROLAC TROMETAMINA,Ketorolaco,1956,4590
39490,DOLAK 30 MG X 1 COMPRIMIDO SUBLINGUAL,ME38932/2,INHRR,KETOROLAC TROMETAMINA,Ketorolaco Trometamol,1957,1161
39490,DOLAK 30 MG X 1 COMPRIMIDO SUBLINGUAL,ME38932/2,INHRR,KETOROLAC TROMETAMINA,Ketorolaco,1956,4590
39491,DOLAK 30 MG X 2 COMPRIMIDOS SUBLINGUALES,ME38932/3,INHRR,KETOROLAC TROMETAMINA,Ketorolaco Trometamol,1957,1161
39491,DOLAK 30 MG X 2 COMPRIMIDOS SUBLINGUALES,ME38932/3,INHRR,KETOROLAC TROMETAMINA,Ketorolaco,1956,4590
39493,DOPRIL 3 MG / ML SOLUCION ORAL,ME43652,INHRR,FOSFATO SODICO DE PREDNISOLONA,Prednisolona,2873,3087
39501,ESOFLUX 20 MG X 30 TABLETAS CON RECUBRIMIENTO ENTERICO,ME42489,INHRR,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1311,130
39507,DOLOGINEX 125 MG - 10 MG X 10 COMPRIMIDOS RECUBIERTOS,ME31488,INHRR,CLONIXINATO DE LISINA - PROPINOX,Clonixino Lisina,831,1222
39516,GLAUCOTENSIL T 2 % - 0.5 % SOLUCION OFTALMICA,ME31955,INHRR,DORZOLAMIDA CLORHIDRATO - TIMOLOL MALEATO,Timolol,4196,1797
39516,GLAUCOTENSIL T 2 % - 0.5 % SOLUCION OFTALMICA,ME31955,INHRR,DORZOLAMIDA CLORHIDRATO - TIMOLOL MALEATO,Dorzolamida,1149,6480
39518,GLIDEX 500 MG X 30 TABLETAS RECUBIERTAS,ME43923,INHRR,CLORHIDRATO DE METFORMINA CD 95% - METFORMINA CLORHIDRATO,Metformina,2280,598
39518,GLIDEX 500 MG X 30 TABLETAS RECUBIERTAS,ME43923,INHRR,CLORHIDRATO DE METFORMINA CD 95% - METFORMINA CLORHIDRATO,(+)-tetrabenazina,3360,5286
39519,GLIDEX 850 MG X 30 TABLETAS RECUBIERTAS,ME43924,INHRR,CLORHIDRATO DE METFORMINA CD 95% - METFORMINA CLORHIDRATO,(+)-tetrabenazina,3360,5286
39519,GLIDEX 850 MG X 30 TABLETAS RECUBIERTAS,ME43924,INHRR,CLORHIDRATO DE METFORMINA CD 95% - METFORMINA CLORHIDRATO,Metformina,2280,598
39520,PEDIALYTE ZINC 60 MEQ SOLUCION ELECTROLITICA DE USO ORAL SABOR A UVA X 60 SOLUCION ORAL,ME42581,INHRR,GLUCOSA MONOHIDRATO - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO - CLORURO DE POTASIO - GLUCONATO DE ZINC,Glucosa,1661,1185
39520,PEDIALYTE ZINC 60 MEQ SOLUCION ELECTROLITICA DE USO ORAL SABOR A UVA X 60 SOLUCION ORAL,ME42581,INHRR,GLUCOSA MONOHIDRATO - CITRATO DE SODIO DIHIDRATO - CLORURO DE SODIO - CLORURO DE POTASIO - GLUCONATO DE ZINC,Zinc,4009,164
39524,BIOCORTIN 500 MG X 1 AMPOLLA,HO44584,INHRR,SUCCINATO SODICO DE HIDROCORTISONA,Bisoprolol,3830,1815
39524,BIOCORTIN 500 MG X 1 AMPOLLA,HO44584,INHRR,SUCCINATO SODICO DE HIDROCORTISONA,Hidrocortisona,1740,3090
39528,IVABRADINA 5 MG X 30 TABLETAS RECUBIERTAS,ME44524,INHRR,CLORHIDRATO DE IVABRADINA,Ivabradina,1939,1423
39540,MAXIFURFORTE 100 MG X 30 CAPSULAS,ME44316,INHRR,NITROFURANTOINA MACROCRISTALES,Nitrofurantoina,2518,3455
39547,ACECOL 600 MG X 100 POLVO PARA SOLUCION ORAL,ME44057/3,INHRR,N-ACETILCISTEINA,Acetilcisteina,42,6736
39548,ACECOL 600 MG X 10 POLVO PARA SOLUCION ORAL,ME44057/2,INHRR,N-ACETILCISTEINA,Acetilcisteina,42,6736
39549,FANASAL 0.05 % SOLUCION NASAL,ME13354,INHRR,NAFAZOLINA NITRATO,Nafazolina,2399,5853
39550,NEMAX 16 % - 6 % SOLUCION RECTAL,ME43190,INHRR,FOSFATO DE SODIO DIBASICO,Fosfato Monosodio Dihidrato,1535,
39551,FOSFATO DE SODIO MONOBASICO 16 % - FOSFATO DE SODIO DIBASICO 6 %,MI44357,INHRR,FOSFATO DE SODIO DIBASICO ANHIDRO - FOSFATO DE SODIO MONOBASICO ANHIDRO,Fosfato Monosodio Dihidrato,1535,
39554,NIFEDIPINA 30 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,ME34528,INHRR,NIFEDIPINA,Nifedipino,4045,1883
39555,OMEPRAZOL 40 MG X 10 AMPOLLAS,HO44444,INHRR,OMEPRAZOL SODICO,Omeprazol,2584,130
39557,OLXAC 40 MG X 1 AMPOLLA,HO44280,INHRR,OMEPRAZOL SÓDICO ,Omeprazol,2584,130
39559,BIOTADIN 0.2 % SOLUCION OFTALMICA,ME44305,INHRR,CLORHIDRATO DE OLOPATADINA,Olopatadina,2579,6542
39564,DUSTALOX 0.5 % SOLUCION OFTALMICA,ME41980,INHRR,KETOROLAC TROMETAMINA,Ketorolaco Trometamol,1957,1161
39565,POENTOBRAL PLUS 0.3 %- 0.1 % SUSPENSION OFTALMICA,ME31563,INHRR,DEXAMETASONA FOSFATO SÓDICO - TOBRAMICINA SULFATO,Dexametasona,1034,6447
39565,POENTOBRAL PLUS 0.3 %- 0.1 % SUSPENSION OFTALMICA,ME31563,INHRR,DEXAMETASONA FOSFATO SÓDICO - TOBRAMICINA SULFATO,Tobramicina,3442,3385
39573,ESOZ 10 MG X 10 MICROGRANULOS ENTERICOS PARA SUSPENSION ORAL,ME38530,INHRR,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1311,130
39578,SIMULTAN DUO 50 MG - 850 MG X 30 COMPRIMIDOS RECUBIERTOS,ME43590,INHRR,METFORMINA CLORHIDRATO - SITAGLIPTINA FOSFATO MONOHIDRATADO,Sitagliptina,3184,651
39578,SIMULTAN DUO 50 MG - 850 MG X 30 COMPRIMIDOS RECUBIERTOS,ME43590,INHRR,METFORMINA CLORHIDRATO - SITAGLIPTINA FOSFATO MONOHIDRATADO,Metformina,2280,598
39581,ESLIPEL MET 50 MG - 1000 MG X 10 COMPRIMIDOS RECUBIERTOS,ME44749,INHRR,METFORMINA CLORHIDRATO - SITAGLIPTINA CLORHIDRATO,Metformina,2280,598
39581,ESLIPEL MET 50 MG - 1000 MG X 10 COMPRIMIDOS RECUBIERTOS,ME44749,INHRR,METFORMINA CLORHIDRATO - SITAGLIPTINA CLORHIDRATO,Sitagliptina,3184,651
39587,TALERC 10 MG / ML SOLUCION ORAL,ME33286,INHRR,CETIRIZINA DICLORHIDRATO,Cetirizina,710,6544
39590,BUCOXOLGAR 0.15 % - 0.25 % SOLUCION TOPICA BUCAL ATOMIZADORA SABOR A MENTA FRESCA,ME41676,INHRR,BENCIDAMINA CLORHIDRATO,Bencidamina,416,62
39593,TOMYCIN DEX 0.3 % - 0.1 % SUSPENSION OFTALMICA,ME43940,INHRR,DEXAMETASONA FOSFATO SÓDICO - TOBRAMICINA SULFATO,Dexametasona,1034,6447
39593,TOMYCIN DEX 0.3 % - 0.1 % SUSPENSION OFTALMICA,ME43940,INHRR,DEXAMETASONA FOSFATO SÓDICO - TOBRAMICINA SULFATO,Tobramicina,3442,3385
39594,TOMYCIN 0.3 % SOLUCION OFTALMICA,ME43863,INHRR,TOBRAMICINA SULFATO,Tobramicina,3442,3385
39595,TOPISEPT 2 % CREMA TOPICA,ME44362,INHRR,ACIDO FUSIDICO,Acido Fusidico Hemihidrato,60,2335
39596,TRUSOMIDA 2 % SOLUCION OFTALMICA,ME44676,INHRR,DORZOLAMIDA CLORHIDRATO,Dorzolamida,1149,6480
39597,UDOX 75 MG X 10 CAPSULAS,ME39978,INHRR,DICLOFENAC COLESTIRAMINA,Venlafaxina,3626,5512
39599,VAXIDUO 100 MG - 400 MG X 7 OVULOS VAGINALES,ME42255,INHRR,FOSFATO DE CLINDAMICINA - KETOCONAZOL,Clindamicina,812,2609
39600,FLOGAREN 1.16 % GEL,ME43973,INHRR,DICLOFENAC DIETILAMONIO,Diclofenaco Dietilamina,1074,2675
39603,REHIDROSOL ZINC 60 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA X 30 SOLUCION ORAL,ME42702,INHRR,CLORURO DE SODIO - GLUCONATO DE ZINC - CLORURO DE POTASIO - CITRATO DE SODIO DIHIDRATO,Zinc,4009,164
39618,ACIDO IBANDRONICO 150 MG X 1 TABLETA RECUBIERTA,,productos.molecula,Acido Ibandronico Sodio Monohidrato,Ibandronico Acido,1807,4828
39633,ADAPALENO - CLINDAMICINA 0.1 % - 1 % GEL,,productos.molecula,Adapaleno,Clindamicina,812,2609
39635,AGUA OXIG ALVA INYECTABLE,,productos.molecula,Agua Oxig Alva,Peroxido De Hidrogeno,4053,30
39638,ALENDRONATO SODICO 70 MG X 4 COMPRIMIDOS,,productos.molecula,Alendronico Acido,Alendronato Sodio,123,
39643,AMLODIPINA 5 MG X 30 TABLETAS,,productos.molecula,Amlodipina,Amlodipino,212,1879
39649,ATAPEC 100 MG X 30 TABLETAS RECUBIERTAS,,productos.molecula,Atapec,Quetiapina,2948,5281
39660,BISOPROLOL FUMARATO 10 MG X 30 COMPRIMIDOS RECUBIERTOS,,productos.molecula,Bisoprolol,Bisoprolol Fumarato,494,1815
39661,BISOPROLOL FUMARATO 5 MG X 30 TABLETAS RECUBIERTAS,,productos.molecula,Bisoprolol,Bisoprolol Fumarato,494,1815
39665,BROMHEXINA PED4MG 5 ML / 120 ML JARABE,,productos.molecula,Bromhexina Ped4mg,Bromhexina,530,6110
39670,CEFAZOLINA SODICO 1 G X 10 INYECTABLE,,productos.molecula,Cefazolina Sodico,Cefazolina Sodica,671,3257
39678,CIPROFLOXACINA INF INY200MG CRDIST 100 ML INYECTABLE,,productos.molecula,Ciprofloxacina Inf Iny200mg Crdist,Ciprofloxacino,764,6356
39684,CITRATO CA VIT D3 TABLETAS,,productos.molecula,Citrato Ca Vit D3,Vitamina D3,3735,
39689,CLORHID MEBEVERINA 200 MG X 30 CAPSULAS,,productos.molecula,Clorhid Mebeverina,Mebeverina,2204,172
39691,CLORURO MAGNES 25 G LOCION,,productos.molecula,Cloruro Magnes,Magnesio Cloruro,2161,
39697,PORTU 4 MG X 100 COMPRIMIDOS,,productos.molecula,Portu,Clemastina,4296,6185
39698,SODICO 4 MG / 1 ML X 10 INYECTABLE,,productos.molecula,Sodico,Dexametasona,1034,6447
39699,DEXAMETASONA FOSFATO SODICO 8 MG / 2 ML SOLUCION INYECTABLE,,productos.molecula,Sodico,Dexametasona Fosfato Sodio,1037,6447
39700,SODICO 8 MG / 2 ML X 10 INYECTABLE,,productos.molecula,Sodico,Dexametasona,1034,6447
39703,DICLOFENACO SODICO 75 MG / 3 ML X 10 AMPOLLAS,,productos.molecula,Diclofenaco,Diclofenaco Sodico,1076,2675
39708,DIOSMINA-HESPERIDINA 450 MG-50 MG COMPRIMIDOS RECUBIERTOS,,productos.molecula,Diosmina Hesper,Diosmina,1120,1765
39708,DIOSMINA-HESPERIDINA 450 MG-50 MG COMPRIMIDOS RECUBIERTOS,,productos.molecula,Diosmina Hesper,Hesperidina,1729,1778
39713,DOXICICLINA 100 MG X 10 CAPSULAS,,productos.molecula,Doxiciclina Hiclato,Doxiciclina,1156,49
39715,ENALAPRIL MALEATO - HIDROCLOROTIAZIDA 20 MG - 12.5 MG TABLETAS,,productos.molecula,Enalapril - Hidroclorotiazida,Enalapril Maleato,1228,1922
39724,FLAVOXUNI FLAVOXATO 200 MG X 20 COMPRIMIDOS,,productos.molecula,Flavoxuni Flavoxato,Flavoxato,1461,2969
39744,KETOROLACO TROMETAMOL 30 MG / ML X 10 AMPOLLAS,,productos.molecula,Ketorolaco,Ketorolaco Trometamol,1957,1161
39746,KETOROLACO TROMETAMINA 20 MG X 10 COMPRIMIDOS,,productos.molecula,Ketorolaco Trometamina,Ketorolaco,1956,4590
39752,LEVOFLOXACINA INF CRDIST 500 MG / 100 ML INYECTABLE,,productos.molecula,Levofloxacina Inf Crdist,Levofloxacino,2067,6358
39761,LEVOTIROXINA SODICO 100 MCG X 10 TABLETAS,,productos.molecula,Levotiroxina Sodico,Levotiroxina Sodica,2079,3113
39762,LEVOTIROXINA SODICO 100 MCG X 50 TABLETAS,,productos.molecula,Levotiroxina Sodico,Levotiroxina Sodica,2079,3113
39763,LEVOTIROXINA SODICO 50 MCG X 50 TABLETAS,,productos.molecula,Levotiroxina Sodico,Levotiroxina Sodica,2079,3113
39765,LOPERAMIDA PORTU 2 MG X 100 COMPRIMIDOS,,productos.molecula,Loperamida Portu,Loperamida,2121,482
39768,LOSARTAN HCT 50 MG X 30 COMPRIMIDOS,,productos.molecula,Losartan Hct,Losartan,2131,1968
39768,LOSARTAN HCT 50 MG X 30 COMPRIMIDOS,,productos.molecula,Losartan Hct,Hidroclorotiazida,1739,1555
39769,LOSARTAN HCT 50 MG X 15 COMPRIMIDOS,,productos.molecula,Losartan Hct,Losartan,2131,1968
39769,LOSARTAN HCT 50 MG X 15 COMPRIMIDOS,,productos.molecula,Losartan Hct,Hidroclorotiazida,1739,1555
39780,METFORMINA LP 1000 MG X 30 TABLETAS,,productos.molecula,Metformina Lp,Metformina,2280,598
39796,LOSARTAN HCT TABR 50 MG X 30 COMPRIMIDOS,,productos.molecula,Losartan Hct Tabr,Losartan,2131,1968
39796,LOSARTAN HCT TABR 50 MG X 30 COMPRIMIDOS,,productos.molecula,Losartan Hct Tabr,Hidroclorotiazida,1739,1555
39798,NITROFURANTOINA LAPROFF 100 MG X 300 TABLETAS,,productos.molecula,Nitrofurantoina Laproff,Nitrofurantoina,2518,3455
39804,OLMESARTAN MEDOXOMIL 40 MG - HIDROLOCOTIAZIDA 12.5 MG X 30 TABLETAS RECUBIERTAS,,productos.molecula,Olmesartan Medoxomil,Olmesartan Medoxomilo,2576,1975
39804,OLMESARTAN MEDOXOMIL 40 MG - HIDROLOCOTIAZIDA 12.5 MG X 30 TABLETAS RECUBIERTAS,,productos.molecula,Olmesartan Medoxomil,Hidroclorotiazida,1739,1555
39814,CRISPLUS ORLISTAT ELEA ZUOZ 120 MG X 30 CAPSULAS,,productos.molecula,Crisplus Orlistat Elea Zuoz,Orlistat,2598,536
39818,PARACETAMOL PORTU 100 MG / 10 ML SOLUCION ORAL,,productos.molecula,Paracetamol Portu,Paracetamol,1,18
39830,PREVERAL DEXTRO REFORM 120 ML JARABE,,productos.molecula,Preveral Dextro Reform,Dextrometorfano,1053,6140
39830,PREVERAL DEXTRO REFORM 120 ML JARABE,,productos.molecula,Preveral Dextro Reform,Guaifenesina,1694,6096
39831,PROPRANOLOL CLORH 40 MG X 20 TABLETAS,,productos.molecula,Propranolol Clorh,Propranolol,2912,1796
39832,QUETIAPINA FARMAMED 100 MG X 10 TABLETAS,,productos.molecula,Quetiapina Farmamed,Quetiapina,2948,5281
39855,TAMSULOSINA TAMSUHEM 0.4 MG X 10 CAPSULAS,,productos.molecula,Tamsulosina Tamsuhem,Tamsulosina,3293,3009
39861,TIOCOLCHICOSIDO IMP 4 MG / 2 ML X 2 INYECTABLE,,productos.molecula,Tiocolchicosido Imp,Tiocolchicosido,4000,7246
39866,VALSARTAN HCT TABREC 80 MG X 30 TABLETAS,,productos.molecula,Valsartan Hct Tabrec,Valsartan,3596,1970
39866,VALSARTAN HCT TABREC 80 MG X 30 TABLETAS,,productos.molecula,Valsartan Hct Tabrec,Hidroclorotiazida,1739,1555
39869,BITEX COMPLEJO VITAMINA B1 B2 B6 B12 NATURALIFES X 30 TABLETAS,,productos.molecula,Bitex Complejo Vitamina B1 B2 B6 B12 Naturalifes,Tiamina,3384,710
39869,BITEX COMPLEJO VITAMINA B1 B2 B6 B12 NATURALIFES X 30 TABLETAS,,productos.molecula,Bitex Complejo Vitamina B1 B2 B6 B12 Naturalifes,Piridoxina,2789,729
39869,BITEX COMPLEJO VITAMINA B1 B2 B6 B12 NATURALIFES X 30 TABLETAS,,productos.molecula,Bitex Complejo Vitamina B1 B2 B6 B12 Naturalifes,Cianocobalamina,724,1115
39870,VITAMINA MANDARINA TIRA TABLETA MASTICABLE UNIDADES 500 MG X 10 TABLETAS,,productos.molecula,Vitamina Mandarina Tira Tableta Masticable Unidades,Vitamina C,3732,
39876,BISOPROLOL HCT 2.5 MG X 15 COMPRIMIDOS,,productos.molecula,Bisoprolol Hct,Bisoprolol,3830,1815
39876,BISOPROLOL HCT 2.5 MG X 15 COMPRIMIDOS,,productos.molecula,Bisoprolol Hct,Hidroclorotiazida,1739,1555
39877,ZYRTEC DICLORHIDRATO CETIRIZINA GSK FARMA 1 MG / 1 ML SOLUCION ORAL,,productos.molecula,Zyrtec Diclorhidrato Cetirizina Gsk Farma,Cetirizina,710,6544
39879,CLORURO MAGNES 25 G INYECTABLE,,productos.molecula,Cloruro Magnes,Magnesio Cloruro,2161,
39880,DICLOFENAC DIETILAMINO 1.16 % GEL,,productos.molecula,Diclofenac Dietilam,Diclofenaco Dietilamina,1074,2675
39892,CYNT SIMVASTATINA 20 MG X 20 COMPRIMIDOS,,productos.molecula,Cynt Simvastatina,Simvastatina,3181,2014
39893,SALBUTAMOL INH 100 MCG INHALACION,,productos.molecula,Salbutamol Inh,Salbutamol,3105,5962
39894,SALBUTAMOL INH 100 MCG LOCION,,productos.molecula,Salbutamol Inh,Salbutamol,3105,5962
39898,ANGIOFLUX 250LSU X 25 CAPSULAS,,productos.molecula,Angioflux 250lsu,Diosmina,1120,1765
39898,ANGIOFLUX 250LSU X 25 CAPSULAS,,productos.molecula,Angioflux 250lsu,Hesperidina,1729,1778
39904,CLOTRIMAZOL VAG 20 G CREMA,,productos.molecula,Clotrimazol Vag,Clotrimazol,878,2720
39906,DICLOFENAC SODICO 50 G GEL,,productos.molecula,Diclofenac Sodico,Diclofenaco Sodico,1076,2675
39907,DYMAZOL CLOTRIMAZOL OVULOS VAGINAL 200 MG X 3 OVULOS,,productos.molecula,Dymazol Clotrimazol Ovulos Vaginal,Clotrimazol,878,2720
39910,GLUTAMINA VIT B12 X 60 INYECTABLE,,productos.molecula,Glutamina Vit B12,Glutamina,1671,1221
39910,GLUTAMINA VIT B12 X 60 INYECTABLE,,productos.molecula,Glutamina Vit B12,Vitamina B12,3726,714
39911,HIDROCORTISONA SODICO 500 MG INYECTABLE,,productos.molecula,Hidrocortisona Sodico,Hidrocortisona,1740,3090
39913,DALCITRIN MUPIROCINA UNGUENTO,,productos.molecula,Dalcitrin Mupirocina,Mupirocina,2388,5901
39917,DIOSMINA HESPER 450 MG X 30 TABLETAS,,productos.molecula,Diosmina Hesper,Diosmina,1120,1765
39917,DIOSMINA HESPER 450 MG X 30 TABLETAS,,productos.molecula,Diosmina Hesper,Hesperidina,1729,1778
