producto_id,sku,nombre_comercial,nucleo,molecula,forma,laboratorio,motivo
39549,ME13354,FANASAL 0.05 % SOLUCION NASAL,FANASAL,Nafazolina,SOLUCION NASAL,"LABORATORIO QUIM-FAR, C.A.",sin_desc_lab
39550,ME43190,NEMAX 16 % - 6 % SOLUCION RECTAL,NEMAX,,LOCION,WEST-COAST PHARMACEUTICAL WORKS LTD,sin_desc_lab
39551,MI44357,FOSFATO DE SODIO MONOBASICO 16 % - FOSFATO DE SODIO DIBASICO 6 %,FOSFATO DE SODIO MONOBASICO,,,AIRELA INDUSTRIA FARMACEUTICA LTDA.,sin_desc_lab
39555,HO44444,OMEPRAZOL 40 MG X 10 AMPOLLAS,OMEPRAZOL,Omeprazol,INYECTABLE,"ZHEJIANG XIANJU PHARMACEUTICAL CO., LTD. (TAIZHOU)",sin_desc_lab
39556,ME44095,OPRABLU 20 MG X 30 CAPSULAS,OPRABLU,Omeprazol,CAPSULAS,OLON S.P.A,sin_desc_lab
39557,HO44280,OLXAC 40 MG X 1 AMPOLLA,OLXAC,Omeprazol,INYECTABLE,"SHANDONG YUXIN PHARMACEUTICAL, CO., LTD",sin_desc_lab
39558,ME43540,PARACETAMOL 120 MG / 5 ML SOLUCION ORAL,PARACETAMOL,Paracetamol,SOLUCION ORAL,MOREPEN LABORATORIES LIMITED,sin_desc_lab
39559,ME44305,BIOTADIN 0.2 % SOLUCION OFTALMICA,BIOTADIN,Olopatadina,SOLUCION OFTALMICA,ARION HEALTHCARE,sin_desc_lab
39561,ME42565,PATFLUX 40 MG X 1 TABLETA CON RECUBRIMIENTO ENTERICO,PATFLUX,Pantoprazol,TABLETAS,DEUTSCHE LABS. INC.,sin_desc_lab
39562,ME34155,PENTOXIFILINA 400 MG X 30 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,PENTOXIFILINA,Pentoxifilina,TABLETAS,EMPRESA LABORATORIOS MEDSOL,sin_desc_lab
39564,ME41980,DUSTALOX 0.5 % SOLUCION OFTALMICA,DUSTALOX,,SOLUCION OFTALMICA,LABORATORIOS SOPHIA S.A. DE C.V,sin_desc_lab
39565,ME31563,POENTOBRAL PLUS 0.3 %- 0.1 % SUSPENSION OFTALMICA,POENTOBRAL PLUS,Dexametasona - Tobramicina,SUSPENSION ORAL,LABORATORIOS POEN S.A.U.,sin_desc_lab
39566,ME43937,PREDNISONA 5 MG / 5 ML SOLUCION ORAL,PREDNISONA,Prednisona,SOLUCION ORAL,MOREPEN LABORATORIES LIMITED,sin_desc_lab
39567,ME44199,PREGATAN 75 MG X 30 CAPSULAS,PREGATAN,Pregabalina,CAPSULAS,REMUS PHARMACEUTICALS PVT. LTD.,sin_desc_lab
39569,ME40781,RANITIDINA 150 MG / 10 ML X 10 SOLUCION ORAL,RANITIDINA,Ranitidina,SOLUCION ORAL,"SM PHARMA, C.A.",sin_desc_lab
39575,HO42230,CLORURO DE SODIO 0.9 % - GLUCOSA 5 % X 10 AMPOLLAS,CLORURO DE SODIO,Glucosa,INYECTABLE,"SHIYAO YINHU PHARMACEUTICAL CO., LTD",sin_desc_lab
39581,ME44749,ESLIPEL MET 50 MG - 1000 MG X 10 COMPRIMIDOS RECUBIERTOS,ESLIPEL MET,Metformina - Sitagliptina,COMPRIMIDOS,LABORATORIO ELEA PHOENIX S.A.,sin_desc_lab
39582,ME42849,PERMETRINA 5 % LOCION,PERMETRINA,Permetrina,LOCION,AUROCHEM LABORATORIES (INDIA) PVT. LTD.,sin_desc_lab
