producto_id,sku,nombre_comercial,nucleo,molecula,forma,laboratorio,categoria,fuente,gates,url_en_ledger,desc_candidata,foto_candidata,sigla,clave_real,lab_real,lab_nuevo,nota
38253,ME36068/3,IRBESARTAN 150 MG X 28 TABLETAS,IRBESARTAN,Irbesartan,TABLETAS,SM PHARMA C.A.,generico_otro_lab,cobeca,lab_generico,,IRBESARTAN TAB 150 MG X 28 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28781.jpg,CLX,CLX,"CALOX INTERNATIONAL, C.A.",no,
38254,ME36068/2,IRBESARTAN 150 MG X 10 TABLETAS,IRBESARTAN,Irbesartan,TABLETAS,SM PHARMA C.A.,generico_otro_lab,cobeca,lab_generico,,IRBESARTAN TAB 150MG X10 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94012.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
38257,ME35908/2,IRBESARTAN 300 MG X 10 TABLETAS,IRBESARTAN,Irbesartan,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,IRBESARTAN TAB 300MG X10 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50766.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
38261,ME43740,ITRACONAZOL 100 MG X 10 CAPSULAS,ITRACONAZOL,Itraconazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,generico_otro_lab,cobeca,lab_generico,,ITRACONAZOL CAP 100MG X10 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53012.jpg,ALESS,ALESS,"ALESS PHARMACEUTICALS, C.A.",si,
38285,HO35019/3,KETOPROFENO 100 MG / 2 ML X 2 AMPOLLAS,KETOPROFENO,Ketoprofeno,INYECTABLE,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,KETOPROFENO AMP 100MG/2ML X2 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5201.jpg,LETI,LETI,"LABORATORIOS LETI, S.A.V.",no,
38286,HO35019/4,KETOPROFENO 100 MG / 2 ML X 10 AMPOLLAS,KETOPROFENO,Ketoprofeno,INYECTABLE,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,KETOPROFENO AMP IV/IM 100MG X10 TIAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26418.jpg,TIAR,TIAR,"TIARES, C.A.",si,
38296,HO42668/3,KETOROLACO TROMETAMOL 30 MG / ML X 10 AMPOLLAS,KETOROLACO TROMETAMOL,Ketorolaco,INYECTABLE,LABORATORIO BIOSANO S.A.,generico_otro_lab,cobeca,lab_generico,,KETOROLACO AMP 30MG/1ML X 10 CR GM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29479.jpg,CR GM,CR GM,"CASA DE REPRESENTACION GLOBAL MEDIC, C.A.",si,
38298,HO42686,KETOROLACO TROMETAMINA 30 MG / ML X 3 AMPOLLAS,KETOROLACO TROMETAMINA,,INYECTABLE,CADILA PHARMACEUTICALS LIMITED,generico_otro_lab,cobeca,lab_generico,,KETOROLACO SOL INY 30MG/ML X3 CR CCM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27131.jpg,CR CCM,CR CCM,"CASA DE REPRESENTACION FARMACEUTICAS CCM, C.A.",si,
38299,ME36886,KETOROLAC TROMETAMINA 20 MG X 10 COMPRIMIDOS,KETOROLAC TROMETAMINA,,COMPRIMIDOS,LABORATORIOS SPEFAR VENEZOLANOS S.A.,generico_otro_lab,cobeca,lab_generico,,KETOROLACO TROMETAMINA TAB 20MG X10 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51770.jpg,FMED,FMED,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",si,
38311,ME42689,LAMOTRIGINA 100 MG X 30 TABLETAS RECUBIERTAS,LAMOTRIGINA,Lamotrigina,TABLETAS,COOPER PHARMA LTD,generico_otro_lab,cobeca,lab_generico,,LAMOTRIGINA TAB 100MG X30 CR LATT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23029.jpg,CR LATT,CR LATT,"CASA DE REPRESENTACION LATTAN MEDIC, C.A.",si,
38312,ME44647,LAMOTRIGINA 100 MG X 28 TABLETAS DE LIBERACION PROLONGADA,LAMOTRIGINA,Lamotrigina,TABLETAS,ZYDUS LIFESCIENCIES LIMITED,generico_otro_lab,cobeca,lab_generico,,LAMOTRIGINA TAB AD 100MG X28 CR CCM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20096.jpg,CR CCM,CR CCM,"CASA DE REPRESENTACION FARMACEUTICAS CCM, C.A.",si,
38324,ME44311,LERCANIDIPNO 20 MG X 30 TABLETAS RECUBIERTAS,LERCANIDIPNO,Lercanidipino,TABLETAS,AXA PARENTERALS LTD,generico_otro_lab,cobeca,lab_generico,,LERCANIDIPINO TAB REC 20MG X30 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51324.jpg,CLX,CLX,"CALOX INTERNATIONAL, C.A.",no,
38328,ME37661,LETROZOL 2.5 MG X 30 TABLETAS RECUBIERTAS,LETROZOL,Letrozol,TABLETAS,INTAS PHARMACEUTICAS LTD. INDIA,generico_otro_lab,cobeca,lab_generico,,"LETROZOL TAB REC 2,5MG X30 CR MT",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53401.jpg,CR MT,CR MT,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",si,
38331,ME43729,LEVETIRACETAM 500 MG X 30 TABLETAS RECUBIERTAS,LEVETIRACETAM,Levetiracetam,TABLETAS,SG HEALTHCARE PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,LEVETIRACETAM TAB REC 500MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25661.jpg,CLEO,CLEO,"CORPORACION CLEOPHARMA, C.A.",si,
38332,HO37449,LEVOFLOXACINA 500 MG / 100 ML SOLUCION PARA INFUSION INTRAVENOSA,LEVOFLOXACINA,Levofloxacino,INYECTABLE,EUROFARMA LABORATORIOS S.A.,generico_otro_lab,cobeca,lab_generico,,LEVOFLOXACINA INF INY 500MG/100ML CRDIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21338.jpg,CRDIST,CRDIST,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,
38335,ME43531/2,LEVOFLOXACINA 750 MG X 5 TABLETAS RECUBIERTAS,LEVOFLOXACINA,Levofloxacino,TABLETAS,ANG LIFESCIENCES INDIA LTD,generico_otro_lab,cobeca,lab_generico,,LEVOFLOXACINA TAB 750MG X5 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19718.jpg,CLX,CLX,"CALOX INTERNATIONAL, C.A.",no,
38337,ME43531/4,LEVOFLOXACINA 750 MG X 10 TABLETAS RECUBIERTAS,LEVOFLOXACINA,Levofloxacino,TABLETAS,ANG LIFESCIENCES INDIA LTD,generico_otro_lab,cobeca,lab_generico,,LEVOFLOXACINA TAB REC 750MG X10 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24415.jpg,CR DIST,CR DIST,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,
38338,ME35920/3,LEVOFLOXACINA 500 MG X 10 TABLETAS RECUBIERTAS,LEVOFLOXACINA,Levofloxacino,TABLETAS,PROCAPS S.A.,generico_otro_lab,cobeca,lab_generico,,LEVOFLOXACINA TAB REC 500MG X10 BIU,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26132.jpg,BIU,BIU,"CASA DE REPRESENTACION BIUMAK PHARMACEUTICALS, C.A.",si,
38339,ME35920/2,LEVOFLOXACINA 500 MG X 7 TABLETAS RECUBIERTAS,LEVOFLOXACINA,Levofloxacino,TABLETAS,PROCAPS S.A.,generico_otro_lab,cobeca,lab_generico,,LEVOFLOXACINA TAB REC 500MG X7 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24405.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
38340,ME38925/3,LEVOFLOXACINO 500 MG X 7 TABLETAS RECUBIERTAS,LEVOFLOXACINO,Levofloxacino,TABLETAS,LABORATORIOS KIMICEG C.A.,generico_otro_lab,cobeca,lab_generico,,LEVOFLOXACINO TAB 500MG X7 CR CCM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20100.jpg,CR CCM,CR CCM,"CASA DE REPRESENTACION FARMACEUTICAS CCM, C.A.",si,
38342,ME38925/2,LEVOFLOXACINO 500 MG X 5 TABLETAS RECUBIERTAS,LEVOFLOXACINO,Levofloxacino,TABLETAS,LABORATORIOS KIMICEG C.A.,generico_otro_lab,cobeca,lab_generico,,LEVOFLOXACINO TAB REC 500MG X5 ADN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53252.jpg,ADN,ADN,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",si,
38343,ME38926,LEVOFLOXACINO 750 MG X 5 TABLETAS RECUBIERTAS,LEVOFLOXACINO,Levofloxacino,TABLETAS,LABORATORIOS KIMICEG C.A.,generico_otro_lab,cobeca,lab_generico,,LEVOFLOXACINO TAB REC 750MG X5 ADN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53251.jpg,ADN,ADN,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",si,
38349,ME42576/2,LEVOTIROXINA SODICA 100 MCG X 10 TABLETAS,LEVOTIROXINA SODICA,Levotiroxina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,generico_otro_lab,cobeca,lab_generico,,LEVOTIROXINA SOD TAB 100MCG X10 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22840.jpg,CR DIST,CR DIST,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,
38350,ME42576/3,LEVOTIROXINA SODICA 100 MCG X 50 TABLETAS,LEVOTIROXINA SODICA,Levotiroxina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,generico_otro_lab,cobeca,lab_generico,,LEVOTIROXINA SOD TAB 100MCG X50 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54490.jpg,CR DIST,CR DIST,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,
38351,ME43141,LEVOTIROXINA SODICA 50 MCG X 50 TABLETAS,LEVOTIROXINA SODICA,Levotiroxina,TABLETAS,HIRAL LABS LIMITED,generico_otro_lab,cobeca,lab_generico,,LEVOTIROXINA SOD TAB 50MCG X50 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21408.jpg,ALESS,ALESS,"ALESS PHARMACEUTICALS, C.A.",si,
38382,ME30034,LORATADINA 1 MG / ML JARABE,LORATADINA,Loratadina,JARABE,LABORATORIOS SPEFAR VENEZOLANOS S.A.,generico_otro_lab,cobeca,lab_generico,,LORATADINA SOL ORAL PED 1MG/ML 60ML L.O,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51011.jpg,L.O,OFTALMI,"LABORATORIOS L.O. OFTALMI, C.A.",no,
38384,ME27529/3,LORATADINA 10 MG X 20 TABLETAS,LORATADINA,Loratadina,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,LORATADINA TAB 10MG X20 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99082.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
38386,ME28201,LORATADINA 5 MG / 5 ML JARABE,LORATADINA,Loratadina,JARABE,GENVEN GENERICOS VENEZOLANOS S.A.,generico_otro_lab,cobeca,lab_generico,,LORATADINA SUSP 5MG/5ML 60ML BUKA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23709.jpg,BUKA,BUKA,"LABORATORIOS BUKA, C.A.",si,
38388,ME39177,LORATADINA 10 MG X 10 TABLETAS,LORATADINA,,TABLETAS,LABORATORIOS ALFA C X A,generico_otro_lab,cobeca,lab_generico,,LORATADINA TAB 10MG X10 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9653.jpg,CLX,CLX,"CALOX INTERNATIONAL, C.A.",no,
38397,ME29469/3,LOSARTAN POTASICO 50 MG X 20 COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO,Losartan,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,generico_otro_lab,cobeca,lab_generico,,LOSARTAN POTA TAB REC 50MG X20 KIMIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92637.jpg,KIMIC,KIMIC,"LABORATORIOS KIMICEG, C.A.",no,
38398,ME36979,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 MG - 12.5 MG COMPRIMIDOS RECU,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,COMPRIMIDOS,LABORATORIOS VARGAS S.A.,generico_otro_lab,cobeca,lab_generico,,"LOSARTAN/HCT TAB 50MG/12,5MG X30 ANG/H",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20434.jpg,ANG/H,ANG/H,"INVERSIONES ANGELUS HEALTH, C.A.",si,
38399,ME37542/2,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 MG - 25 MG X 10 TABLETAS RECUBIERTAS,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,Hidroclorotiazida - Losartan,TABLETAS,LABORATORIO LA SANTE C.A.,generico_otro_lab,cobeca,lab_generico,,LOSARTAN/HCT TAB REC 100/25MG X10 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22228.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
38402,ME35402/3,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 MG - 12.5 MG X 30 COMPRIMIDOS RECU,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,COMPRIMIDOS,LABORATORIO CHILE S.A.,generico_otro_lab,cobeca,lab_generico,,"LOSARTAN/HCT TAB 50MG/12,5MG X30 ANG/H",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20434.jpg,ANG/H,ANG/H,"INVERSIONES ANGELUS HEALTH, C.A.",si,
38403,ME35402/2,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 MG - 12.5 MG X 15 COMPRIMIDOS RECU,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,COMPRIMIDOS,LABORATORIO CHILE S.A.,generico_otro_lab,cobeca,lab_generico,,"LOSARTAN/HCT TAB 50/12,5MG X15 PHARME",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90067.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
38405,ME36110/2,LOSARTAN POTASICO - HIDROCLOROTIZADA 100 MG - 25 MG X 10 TABLETAS RECUBIERTAS,LOSARTAN POTASICO - HIDROCLOROTIZADA,Hidroclorotiazida - Losartan,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,LOSARTAN/HCT TAB REC 100/25MG X10 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22228.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
38407,ME31205/2,LOSARTAN POTASICO 50 MG X 10 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,Losartan,TABLETAS,LABORATORIOS KIMICEG C.A.,generico_otro_lab,cobeca,lab_generico,,LOSARTAN POTA COMP 50MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3399.jpg,LETI,LETI,"LABORATORIOS LETI, S.A.V.",no,
38434,ME43537/2,MEDROXIPROGESTERONA 10 MG X 10 TABLETAS,MEDROXIPROGESTERONA,Medroxiprogesterona,TABLETAS,ACCENT PHARMACEUTICALS & DIAGNOSTICS,generico_otro_lab,cobeca,lab_generico,,MEDROXIPROGESTERONA TAB 10MG X10 KMP,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53471.jpg,KMP,KMP,"KMPLUS PHARMACEUTICALS, C.A.",si,
38438,ME33048,MELOXICAM 15 MG X 10 TABLETAS,MELOXICAM,Meloxicam,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,MELOXICAM TAB 15MG X 10 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28529.jpg,ANGELUS,ANGELUS,"INVERSIONES ANGELUS HEALTH, C.A.",si,
38441,ME30976,MELOXICAM 7.5 MG X 10 TABLETAS,MELOXICAM,Meloxicam,TABLETAS,LABORATORIOS KIMICEG C.A.,generico_otro_lab,cobeca,lab_generico,,"MELOXICAM TAB 7,5MG X10 PHARME",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1986.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
38442,ME43017/2,MEMANTINA CLORHIDRATO 10 MG X 10 TABLETAS RECUBIERTAS,MEMANTINA CLORHIDRATO,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,generico_otro_lab,cobeca,lab_generico,,MEMANTINA TAB 10MG X10 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50985.jpg,FMED,FMED,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",si,
38443,ME43017/4,MEMANTINA CLORHIDRATO 10 MG X 28 TABLETAS RECUBIERTAS,MEMANTINA CLORHIDRATO,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,generico_otro_lab,cobeca,lab_generico,,MEMANTINA TAB 10MG X28 CR CCM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22396.jpg,CR CCM,CR CCM,"CASA DE REPRESENTACION FARMACEUTICAS CCM, C.A.",si,
38444,ME43017/3,MEMANTINA CLORHIDRATO 10 MG X 14 TABLETAS RECUBIERTAS,MEMANTINA CLORHIDRATO,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,generico_otro_lab,cobeca,lab_generico,,MEMANTINA TAB REC 10MG X14 BIU,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26136.jpg,BIU,BIU,"CASA DE REPRESENTACION BIUMAK PHARMACEUTICALS, C.A.",si,
38447,HO34365,MEROPENEM 1 G X 10 AMPOLLAS,MEROPENEM,Meropenem,INYECTABLE,VITALIS S.A.C.I.,generico_otro_lab,cobeca,lab_generico,,MEROPENEM AMP 1G X10 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26005.jpg,CR DIST,CR DIST,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,
38452,ME37735,CLORHIDRATO DE METFORMINA 500 MG X 30 TABLETAS RECUBIERTAS,CLORHIDRATO DE METFORMINA,Metformina,TABLETAS,EMPRESA LABORATORIOS MEDSOL,generico_otro_lab,cobeca,lab_generico,,METFORMINA TAB 500MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20433.jpg,ANG/H,ANG/H,"INVERSIONES ANGELUS HEALTH, C.A.",si,
38456,ME42410,METFORMINA CLORHIDRATO 1000 MG X 30 TABLETAS RECUBIERTAS,METFORMINA CLORHIDRATO,Metformina,TABLETAS,LEK PHARMACEUTICALS D.D,generico_otro_lab,cobeca,lab_generico,,METFORMINA TAB LP 1000MG X30 CR LATT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52951.jpg,CR LATT,CR LATT,"CASA DE REPRESENTACION LATTAN MEDIC, C.A.",si,
38458,ME36815,METFORMINA 500 MG X 30 TABLETAS RECUBIERTAS,METFORMINA,,TABLETAS,AUROBINDO PHARMA LIMITED,generico_otro_lab,cobeca,lab_generico,,METFORMINA TAB 500MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20433.jpg,ANG/H,ANG/H,"INVERSIONES ANGELUS HEALTH, C.A.",si,
38460,ME37538,METFORMINA CLORHIDRATO 500 MG X 30 TABLETAS RECUBIERTAS,METFORMINA CLORHIDRATO,Metformina,TABLETAS,BAROQUE PHARMACEUTICALS PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,METFORMINA TAB 500MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20433.jpg,ANG/H,ANG/H,"INVERSIONES ANGELUS HEALTH, C.A.",si,
38461,ME32508/3,METFORMINA CLORHIDRATO 850 MG X 30 TABLETAS,METFORMINA CLORHIDRATO,,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,METFORMINA TAB 850MG X 30 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28530.jpg,ANGELUS,ANGELUS,"INVERSIONES ANGELUS HEALTH, C.A.",si,
38464,ME42625,METFORMINA CLORHIDRATO 1000 MG X 30 TABLETAS RECUBIERTAS,METFORMINA CLORHIDRATO,,TABLETAS,FLAMINGO PHARMACEUTICALS LTD,generico_otro_lab,cobeca,lab_generico,,METFORMINA TAB LP 1000MG X30 CR LATT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52951.jpg,CR LATT,CR LATT,"CASA DE REPRESENTACION LATTAN MEDIC, C.A.",si,
38467,HO44684,METOCLOPRAMIDA 10 MG / 2 ML X 3 AMPOLLAS,METOCLOPRAMIDA,Metoclopramida,INYECTABLE,CASA DE REPRESENTACIONES JMW C.A.,generico_otro_lab,cobeca,lab_generico,,METOCLOPRAMIDA AMP 10MG/2ML X3 DISTRILAB,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28789.jpg,DISTRILAB,DIST,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,
38476,HO42390,METRONIDAZOL 500 MG / 100 ML SOLUCION PARA INFUSION.,METRONIDAZOL,,INYECTABLE,SHANDONG SHENGLU PHARMACEUTICAL CO. LTD,generico_otro_lab,cobeca,lab_generico,,METRONIDAZOL SOL INY 500MG/100ML IPS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21360.jpg,IPS,IPS,"IPS DE VENEZUELA, C.A.",si,
38477,ME42530,METRONIDAZOL 500 MG X 10 OVULOS VAGINALES,METRONIDAZOL,Metronidazol,OVULOS,BLISS GVS PHARMA LTD,generico_otro_lab,cobeca,lab_generico,,METRONIDAZOL OVU 500MG X10 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21032.jpg,ALESS,ALESS,"ALESS PHARMACEUTICALS, C.A.",si,
38478,HO33361,METRONIDAZOL 500 MG / 100 ML SOLUCION PARA INFUSION INTRAVENOSA,METRONIDAZOL,Metronidazol,INYECTABLE,LABORATORIO BIOGALENIC C.A.,generico_otro_lab,cobeca,lab_generico,,METRONIDAZOL SOL INY 500MG/100ML IPS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21360.jpg,IPS,IPS,"IPS DE VENEZUELA, C.A.",si,
38482,ME28549/3,METRONIDAZOL 500 MG X 30 TABLETAS,METRONIDAZOL,Metronidazol,TABLETAS,LABORATORIO LA SANTE C.A.,generico_otro_lab,cobeca,lab_generico,,METRONIDAZOL TAB 500MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21370.jpg,ANG/H,ANG/H,"INVERSIONES ANGELUS HEALTH, C.A.",si,
38483,ME43038,METRONIDAZOL 500 MG X 30 TABLETAS,METRONIDAZOL,Metronidazol,TABLETAS,JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD,generico_otro_lab,cobeca,lab_generico,,METRONIDAZOL TAB 500MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21370.jpg,ANG/H,ANG/H,"INVERSIONES ANGELUS HEALTH, C.A.",si,
38487,ME34758,MICROSER 16 MG X 20 TABLETAS,MICROSER,Betahistina,TABLETAS,TECNANDINA S.A.,generico_otro_lab,cobeca,lab_generico,,BETAHISTINA TAB 16MG X20 FMED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51762.jpg,FMED,FMED,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",si,
38497,ME43809,VERNATE 0.05 % CREMA,VERNATE,Clobetasol Propionato,CREMA,BIOTECH LABORATORIOS C.A.,generico_otro_lab,cobeca,lab_generico,,"CLOBETASOL PROPIONAT CREM 0,05% 20G CLX",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90441.jpg,CLX,CLX,"CALOX INTERNATIONAL, C.A.",no,
38498,ME43124,MIRTAZAPINA 15 MG X 30 TABLETAS RECUBIERTAS,MIRTAZAPINA,Mirtazapina,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,generico_otro_lab,cobeca,lab_generico,,MIRTAZAPINA TAB 15MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25667.jpg,CLEO,CLEO,"CORPORACION CLEOPHARMA, C.A.",si,
38499,ME37308,MIRTAZAPINA 30 MG X 30 TABLETAS RECUBIERTAS,MIRTAZAPINA,Mirtazapina,TABLETAS,NOVARTIS LIMITED . BANGLADESH,generico_otro_lab,cobeca,lab_generico,,MIRTAZAPINA TAB 30MG X30 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51322.jpg,CLX,CLX,"CALOX INTERNATIONAL, C.A.",no,
38506,ME35286,MONTELUKAST 5 MG X 30 TABLETAS MASTICABLES,MONTELUKAST,Montelukast,TABLETAS,CALOX INTERNATIONAL C.A.,generico_otro_lab,cobeca,lab_generico,,MONTELUKAST TAB MAST PED 5MG X30 L.O,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92814.jpg,L.O,OFTALMI,"LABORATORIOS L.O. OFTALMI, C.A.",no,
38516,ME37148,MOXIFLOXACINA 400 MG X 7 TABLETAS RECUBIERTAS,MOXIFLOXACINA,Moxifloxacino,TABLETAS,LABORATORIO LA SANTE C.A.,generico_otro_lab,cobeca,lab_generico,,MOXIFLOXACINA TAB REC 400MG X7 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90066.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
38534,ME31384/5,NEFROTAL H 50 MG - 12.5 MG X 30 COMPRIMIDOS RECUBIERTOS,NEFROTAL H,Hidroclorotiazida - Losartan,COMPRIMIDOS,MEGALABS S.A.,generico_otro_lab,cobeca,lab_generico,,LOSARTAN/HCT TABR 50MG/12.5MG X30 LA SAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28636.jpg,LA SAN,LA SANTE,"LABORATORIO LA SANTE, C.A.",no,
38535,ME31384/4,NEFROTAL H 50 MG - 12.5 MG X 15 COMPRIMIDOS RECUBIERTOS,NEFROTAL H,Hidroclorotiazida - Losartan,COMPRIMIDOS,MEGALABS S.A.,generico_otro_lab,cobeca,lab_generico,,"LOSARTAN/HCT TAB 50/12,5MG X15 PHARME",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90067.jpg,PHARME,PHARME,"LABORATORIO LA SANTE, C.A.",no,
38536,ME31384/2,NEFROTAL H 50 MG - 12.5 MG X 10 COMPRIMIDOS RECUBIERTOS,NEFROTAL H,Hidroclorotiazida - Losartan,COMPRIMIDOS,MEGALABS S.A.,generico_otro_lab,cobeca,lab_generico,,"LOSARTAN POTA/HCT 50/12,5MG X10 KIMIC",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93777.jpg,KIMIC,KIMIC,"LABORATORIOS KIMICEG, C.A.",no,
