producto_id,sku,nombre_comercial,nucleo,molecula,forma,laboratorio,categoria,fuente,gates,url_en_ledger,desc_candidata,foto_candidata
39349,ME40285,RAMIPRES HCT 2.5 MG - 12.5 MG COMPRIMIDOS,RAMIPRES HCT,Hidroclorotiazida - Ramipril,COMPRIMIDOS,MEGALABS S.A.,lab_antiguo,cobeca,lab,no,"HIDROCLOROTIAZIDA TAB 12,5MG X30 PHARME",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53195.jpg
39359,ME27689,SALBUROL 0.5 % SOLUCION PARA INHALACION,SALBUROL,Salbutamol,INHALACION,LABORATORIOS VALMOR C.A.,lab_antiguo,cobeca,lab,no,SALBUTAMOL INH 100MCG X200DOSIS CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20949.jpg
39366,ME40535,SITAGLIS MET 50 MG - 850 MG COMPRIMIDOS RECUBIERTOS,SITAGLIS MET,Metformina - Sitagliptina,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,lab_antiguo,cobeca,lab,si,METFORMINA CLORHIDRATO TAB 850MG X30 PLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53284.jpg
39369,ME44642,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A CHICLE,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,lab_antiguo,cobeca,lab,no,SERUM DERNIER NIACINAMIDA/ZINC X 30G,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28492.jpg
39370,ME44638,SUEROLITO ZINC 75 MEQL / L SOLUCION ELECTROLITICA USO ORAL SABOR A COCO,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,lab_antiguo,cobeca,lab,no,SERUM DERNIER NIACINAMIDA/ZINC X 30G,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28492.jpg
39371,ME44639,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A FRESA,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,lab_antiguo,cobeca,lab,no,SERUM DERNIER NIACINAMIDA/ZINC X 30G,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28492.jpg
39372,ME44641,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANDARINA,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,lab_antiguo,cobeca,lab,no,SERUM DERNIER NIACINAMIDA/ZINC X 30G,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28492.jpg
39373,ME44640,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A UVA,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,lab_antiguo,cobeca,lab,no,SERUM DERNIER NIACINAMIDA/ZINC X 30G,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28492.jpg
39374,ME44643,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA,SUEROLITO ZINC,Dextrosa - Zinc,SOLUCION ORAL,LABORATORIOS BALKER C.A.,lab_antiguo,cobeca,lab,no,SERUM DERNIER NIACINAMIDA/ZINC X 30G,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28492.jpg
39376,ME32130,SULTAMICILINA 750 MG COMPRIMIDOS RECUBIERTOS,SULTAMICILINA,,COMPRIMIDOS,LABORATORIOS SPEFAR VENEZOLANOS S.A.,lab_antiguo,cobeca,lab,no,SULTAMICILINA TAB 750MG X10 CR DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20939.jpg
39384,ME44195/2,TARVINA 20 MG X 10 TABLETAS RECUBIERTAS,TARVINA,Atorvastatina,TABLETAS,GEMA LABS C.A.,lab_antiguo,cobeca,lab,si,ATORVASTATINA COMP 20MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4070.jpg
39385,ME44195/3,TARVINA 20 MG X 30 TABLETAS RECUBIERTAS,TARVINA,Atorvastatina,TABLETAS,GEMA LABS C.A.,lab_antiguo,cobeca,lab,no,ATORVASTATINA TAB REC 20MG X30 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22227.jpg
39403,ME36230,VALSARTAN-HIDROCLOROTIAZIDA 160 MG-12.5 MG X 30 COMPRIMIDOS RECUBIERTOS,VALSARTAN-HIDROCLOROTIAZIDA,,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,lab_antiguo,cobeca,lab,no,VALSARTAN TAB REC 160MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52911.jpg
39422,ME34071,ALERVAX 120 MG X 10 TABLETAS RECUBIERTAS,ALERVAX,Fexofenadina,TABLETAS,PROCAPS S.A.,lab_antiguo,cobeca,lab,no,FEXOFENADINA TAB 120MG X10 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92005.jpg
39426,ME1482,ANGIOFLUX (SULODEXIDA) 250 LSU X 25 CAPSULAS BLANDAS,ANGIOFLUX (SULODEXIDA),Sulodexida,CAPSULAS,CATALENT ITALY S.P.A,lab_antiguo,cobeca,lab,no,ANGIOFLUX CAP BLD 250LSU X25 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52055.jpg
39434,ME44711,ATAPEC 25 MG X 30 COMPRIMIDOS RECUBIERTOS,ATAPEC,Quetiapina,COMPRIMIDOS,VICENTE SCAVONE & CIA. S.A.E. - LABORATORIOS LASCA,lab_antiguo,cobeca,lab,no,ATAPEC COMP REC 25MG X30 FC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53750.jpg
39449,ME43037,HIOSCINA N-BUTILBROMURO 10 MG X 10 TABLETAS RECUBIERTAS,HIOSCINA N-BUTILBROMURO,,TABLETAS,JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD,lab_antiguo,cobeca,lab,no,BUTILBROM D/HIOSCINA TAB 10MGX10 BLUE/M,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23872.jpg
39450,ME44027,NAFAZOLINA CLORHIDRATO 0.012 % SOLUCION OFTALMICA,NAFAZOLINA CLORHIDRATO,Nafazolina,SOLUCION OFTALMICA,INDIANA OPHTHALMICS,lab_antiguo,cobeca,lab,no,"NAFAZOLINA HCL SOL/OFT 0,12MG/ML X 15ML",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29413.jpg
39454,ME38185,CILOSTAL 100 MG X 30 TABLETAS,CILOSTAL,Cilostazol,TABLETAS,ALTEA FARMACEUTICA S.A.,lab_antiguo,cobeca,lab,no,CILOSTAZOL TAB REC 100MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52907.jpg
39460,ME43843,CLORDITAN 12.5 MG X 30 TABLETAS,CLORDITAN,Clortalidona,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,lab_antiguo,cobeca,lab,no,"CLORTALIDONA TAB 12,5MG X30 CR MT",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50972.jpg
39469,ME44385,DUNIXI 10 MG X 30 COMPRIMIDOS RECUBIERTOS,DUNIXI,Dapagliflozina,COMPRIMIDOS,MALVIYA CHEMICALS & PHARMACEUTICALS (P) LTD,lab_antiguo,cobeca,lab,no,DAPAGLIFLOZINA TAB 10MG X30 CR MT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53037.jpg
39471,ME37218,MEDIGRIP DIA 500 MG - 2 MG - 3 MG X 10 COMPRIMIDOS,MEDIGRIP DIA,Acetaminofen - Cafeina - Clorfeniramina,COMPRIMIDOS,SM PHARMA C.A.,lab_antiguo,cobeca,lab,no,ACETAMINOFEN TAB 500MG X10 KMP,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53478.jpg
39472,ME37301,DICLOFENAC SODICO 1 % GEL,DICLOFENAC SODICO,Diclofenaco,GEL,LABORATORIOS VARGAS S.A.,lab_antiguo,cobeca,lab,no,DICLOFENAC SOD GEL 1% 50G SGG,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24336.jpg
39479,ME42667,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 MG - 500 MG TABLETAS RECUBIERTAS,SITAGLIPTINA - METFORMINA CLORHIDRATO,Metformina - Sitagliptina,TABLETAS,THEON PHARMACEUTICALS LTD,lab_antiguo,cobeca,lab,no,SITAGLIPTINA METF TAB 50/500MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23675.jpg
39485,ME36125,CLOTRIMAZOL - NEOMICINA - DEXAMETASONA 1 % - 0.5 % - 0.04 % X 1 CREMA,CLOTRIMAZOL - NEOMICINA - DEXAMETASONA,Clotrimazol - Dexametasona,CREMA,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,CLOTRIMAZOL CREM TOP 1% 20G ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51996.jpg
39506,ME37839,TERBINAFINA CLORHIDRATO 1 % CREMA,TERBINAFINA CLORHIDRATO,Terbinafina,CREMA,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,si,TERBINAFINA CREM 1% 15G KIMIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96827.jpg
39513,ME35723,GABICTAL 300 MG X 30 COMPRIMIDOS RECUBIERTOS,GABICTAL,Gabapentina,COMPRIMIDOS,MONTE VERDE S.A.,lab_antiguo,cobeca,lab,no,GABAPENTINA TAB 300MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20432.jpg
39520,ME42581,PEDIALYTE ZINC 60 MEQ SOLUCION ELECTROLITICA DE USO ORAL SABOR A UVA X 60 SOLUCION ORAL,PEDIALYTE ZINC,Glucosa - Zinc,SOLUCION ORAL,ABBOTT LABORATORIES DE MEXICO S.A. DE C.V,lab_antiguo,cobeca,lab,no,HYDRORAL PRO + ZINC 500ML BIOF,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53564.jpg
39522,HO41500/3,GLUTANIL AL 20 % X 60 AMPOLLAS,GLUTANIL AL,Glutamina,INYECTABLE,LABORATORIO BEHRENS C.A.,lab_antiguo,cobeca,lab,no,L-GLUTAMINA/VIT B12 X 60 HERBAPLANT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28485.jpg
39524,HO44584,BIOCORTIN 500 MG X 1 AMPOLLA,BIOCORTIN,Hidrocortisona,INYECTABLE,SUNLIFE PHARMA SERVICES - NIXI LABORATORIES PVT. LTD.,lab_antiguo,cobeca,lab,no,HIDROCORTISONA SOD PVO INY 500MG CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23085.jpg
39530,ME37978,KEPPRA 100 MG / ML SOLUCION ORAL,KEPPRA,Levetiracetam,SOLUCION ORAL,NEXTPHARMA SAS,lab_antiguo,cobeca,lab,no,KEPPRA SOL/ORAL 100MG/MG X 300ML,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28896.jpg
39532,ME35431,BIOKETOF 2.5 % GEL PARA USO T,BIOKETOF,Ketoprofeno,GEL,LABORATORIO BIOGALENIC C.A.,lab_antiguo,cobeca,lab,no,"KETOPROFENO GEL 2,5% 50G DIST",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52479.jpg
39542,ME43601,MINOXIDIL FORTE 5 % SOLUCION TOPICA,MINOXIDIL FORTE,Minoxidil,SOLUCION TOPICA,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,MINOXIDIL SOL TOP 5% X 60 ML LA SANTE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28505.jpg
39556,ME44095,OPRABLU 20 MG X 30 CAPSULAS,OPRABLU,Omeprazol,CAPSULAS,OLON S.P.A,lab_antiguo,cobeca,lab,si,OMEPRAZOL CAP/MICRO G 20MG X 30 GENVEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29950.jpg
39557,HO44280,OLXAC 40 MG X 1 AMPOLLA,OLXAC,Omeprazol,INYECTABLE,SHANDONG YUXIN PHARMACEUTICAL CO. LTD,lab_antiguo,cobeca,lab,no,OMEPRAZOL PVO P/SOL INY 40MG X1 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51351.jpg
39567,ME44199,PREGATAN 75 MG X 30 CAPSULAS,PREGATAN,Pregabalina,CAPSULAS,REMUS PHARMACEUTICALS PVT. LTD.,lab_antiguo,cobeca,lab,no,PREGABALINA CAP 75MG X30 PHARMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27604.jpg
39593,ME43940,TOMYCIN DEX 0.3 % - 0.1 % SUSPENSION OFTALMICA,TOMYCIN DEX,Dexametasona - Tobramicina,SOLUCION OFTALMICA,THE IBN SINA PHARMACEUTICAL INDUSTRY LTD,lab_antiguo,cobeca,lab,si,"TOMYCIN SOL OFT 0,3% 5ML CAPSUV",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23365.jpg
39598,ME44209,VERICOLAN 450 MG - 50 MG X 30 TABLETAS RECUBIERTAS,VERICOLAN,Diosmina - Hesperidina,TABLETAS,LABORATORIO COFASA S.A.,lab_antiguo,cobeca,lab,no,DIOSMINA/HESPER TAB 450/50MG X30 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24807.jpg
39602,ME35193,GYNOCLOCIM 2 % CREMA VAGINAL,GYNOCLOCIM,Clotrimazol,CREMA,LABORATORIOS KIMICEG C.A.,lab_antiguo,cobeca,lab,no,CLOTRIMAZOL CREM VAG 2% 20G LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51265.jpg
